CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,X1_51,X1_52,X1_53,X1_54,X1_55,X1_56,X1_57,X1_58,X1_59,X1_60,X1_61,X1_62,X1_63,X1_64,X1_65,X1_66,X1_67,X1_68,X1_69,X1_70,X1_71,X1_72,X1_73,X1_74,X1_75,X1_76,X1_77,X1_78,X1_79,X1_80,X1_81,X1_82,X1_83,X1_84,X1_85,X1_86,X1_87,X1_88,X1_89,X1_90,X1_91,X1_92,X1_93,X1_94,X1_95,X1_96,X1_97,X1_98,X1_99,X1_100,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,X2_26,X2_27,X2_28,X2_29,X2_30,X2_31,X2_32,X2_33,X2_34,X2_35,X2_36,X2_37,X2_38,X2_39,X2_40,X2_41,X2_42,X2_43,X2_44,X2_45,X2_46,X2_47,X2_48,X2_49,X2_50,X2_51,X2_52,X2_53,X2_54,X2_55,X2_56,X2_57,X2_58,X2_59,X2_60,X2_61,X2_62,X2_63,X2_64,X2_65,X2_66,X2_67,X2_68,X2_69,X2_70,X2_71,X2_72,X2_73,X2_74,X2_75,X2_76,X2_77,X2_78,X2_79,X2_80,X2_81,X2_82,X2_83,X2_84,X2_85,X2_86,X2_87,X2_88,X2_89,X2_90,X2_91,X2_92,X2_93,X2_94,X2_95,X2_96,X2_97,X2_98,X2_99,X2_100,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X3_13,X3_14,X3_15,X3_16,X3_17,X3_18,X3_19,X3_20,X3_21,X3_22,X3_23,X3_24,X3_25,X3_26,X3_27,X3_28,X3_29,X3_30,X3_31,X3_32,X3_33,X3_34,X3_35,X3_36,X3_37,X3_38,X3_39,X3_40,X3_41,X3_42,X3_43,X3_44,X3_45,X3_46,X3_47,X3_48,X3_49,X3_50,X3_51,X3_52,X3_53,X3_54,X3_55,X3_56,X3_57,X3_58,X3_59,X3_60,X3_61,X3_62,X3_63,X3_64,X3_65,X3_66,X3_67,X3_68,X3_69,X3_70,X3_71,X3_72,X3_73,X3_74,X3_75,X3_76,X3_77,X3_78,X3_79,X3_80,X3_81,X3_82,X3_83,X3_84,X3_85,X3_86,X3_87,X3_88,X3_89,X3_90,X3_91,X3_92,X3_93,X3_94,X3_95,X3_96,X3_97,X3_98,X3_99,X3_100,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X4_13,X4_14,X4_15,X4_16,X4_17,X4_18,X4_19,X4_20,X4_21,X4_22,X4_23,X4_24,X4_25,X4_26,X4_27,X4_28,X4_29,X4_30,X4_31,X4_32,X4_33,X4_34,X4_35,X4_36,X4_37,X4_38,X4_39,X4_40,X4_41,X4_42,X4_43,X4_44,X4_45,X4_46,X4_47,X4_48,X4_49,X4_50,X4_51,X4_52,X4_53,X4_54,X4_55,X4_56,X4_57,X4_58,X4_59,X4_60,X4_61,X4_62,X4_63,X4_64,X4_65,X4_66,X4_67,X4_68,X4_69,X4_70,X4_71,X4_72,X4_73,X4_74,X4_75,X4_76,X4_77,X4_78,X4_79,X4_80,X4_81,X4_82,X4_83,X4_84,X4_85,X4_86,X4_87,X4_88,X4_89,X4_90,X4_91,X4_92,X4_93,X4_94,X4_95,X4_96,X4_97,X4_98,X4_99,X4_100,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X5_13,X5_14,X5_15,X5_16,X5_17,X5_18,X5_19,X5_20,X5_21,X5_22,X5_23,X5_24,X5_25,X5_26,X5_27,X5_28,X5_29,X5_30,X5_31,X5_32,X5_33,X5_34,X5_35,X5_36,X5_37,X5_38,X5_39,X5_40,X5_41,X5_42,X5_43,X5_44,X5_45,X5_46,X5_47,X5_48,X5_49,X5_50,X5_51,X5_52,X5_53,X5_54,X5_55,X5_56,X5_57,X5_58,X5_59,X5_60,X5_61,X5_62,X5_63,X5_64,X5_65,X5_66,X5_67,X5_68,X5_69,X5_70,X5_71,X5_72,X5_73,X5_74,X5_75,X5_76,X5_77,X5_78,X5_79,X5_80,X5_81,X5_82,X5_83,X5_84,X5_85,X5_86,X5_87,X5_88,X5_89,X5_90,X5_91,X5_92,X5_93,X5_94,X5_95,X5_96,X5_97,X5_98,X5_99,X5_100,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X6_13,X6_14,X6_15,X6_16,X6_17,X6_18,X6_19,X6_20,X6_21,X6_22,X6_23,X6_24,X6_25,X6_26,X6_27,X6_28,X6_29,X6_30,X6_31,X6_32,X6_33,X6_34,X6_35,X6_36,X6_37,X6_38,X6_39,X6_40,X6_41,X6_42,X6_43,X6_44,X6_45,X6_46,X6_47,X6_48,X6_49,X6_50,X6_51,X6_52,X6_53,X6_54,X6_55,X6_56,X6_57,X6_58,X6_59,X6_60,X6_61,X6_62,X6_63,X6_64,X6_65,X6_66,X6_67,X6_68,X6_69,X6_70,X6_71,X6_72,X6_73,X6_74,X6_75,X6_76,X6_77,X6_78,X6_79,X6_80,X6_81,X6_82,X6_83,X6_84,X6_85,X6_86,X6_87,X6_88,X6_89,X6_90,X6_91,X6_92,X6_93,X6_94,X6_95,X6_96,X6_97,X6_98,X6_99,X6_100,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,X7_13,X7_14,X7_15,X7_16,X7_17,X7_18,X7_19,X7_20,X7_21,X7_22,X7_23,X7_24,X7_25,X7_26,X7_27,X7_28,X7_29,X7_30,X7_31,X7_32,X7_33,X7_34,X7_35,X7_36,X7_37,X7_38,X7_39,X7_40,X7_41,X7_42,X7_43,X7_44,X7_45,X7_46,X7_47,X7_48,X7_49,X7_50,X7_51,X7_52,X7_53,X7_54,X7_55,X7_56,X7_57,X7_58,X7_59,X7_60,X7_61,X7_62,X7_63,X7_64,X7_65,X7_66,X7_67,X7_68,X7_69,X7_70,X7_71,X7_72,X7_73,X7_74,X7_75,X7_76,X7_77,X7_78,X7_79,X7_80,X7_81,X7_82,X7_83,X7_84,X7_85,X7_86,X7_87,X7_88,X7_89,X7_90,X7_91,X7_92,X7_93,X7_94,X7_95,X7_96,X7_97,X7_98,X7_99,X7_100,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_18,X8_19,X8_20,X8_21,X8_22,X8_23,X8_24,X8_25,X8_26,X8_27,X8_28,X8_29,X8_30,X8_31,X8_32,X8_33,X8_34,X8_35,X8_36,X8_37,X8_38,X8_39,X8_40,X8_41,X8_42,X8_43,X8_44,X8_45,X8_46,X8_47,X8_48,X8_49,X8_50,X8_51,X8_52,X8_53,X8_54,X8_55,X8_56,X8_57,X8_58,X8_59,X8_60,X8_61,X8_62,X8_63,X8_64,X8_65,X8_66,X8_67,X8_68,X8_69,X8_70,X8_71,X8_72,X8_73,X8_74,X8_75,X8_76,X8_77,X8_78,X8_79,X8_80,X8_81,X8_82,X8_83,X8_84,X8_85,X8_86,X8_87,X8_88,X8_89,X8_90,X8_91,X8_92,X8_93,X8_94,X8_95,X8_96,X8_97,X8_98,X8_99,X8_100
0.03495598828860034,0.2206118107385582,0.5238203917755139,0.8536276739089388,1.0,1.0,0.015616500882852656,0.2254018106562389,0.22061180919732762,1.6822308639089902,0.4796528544639569,0.2203213369768874,0.21936327217138468,0.2185994767793502,0.2180397759776777,0.21769186122727488,0.21756118143473605,0.21765083378459937,0.21796145863132116,0.2184911398623444,0.21923531018399,0.22018666023166603,0.22133505142569,0.22266743503635283,0.22416778372913165,0.22581704645422612,0.2275931422320928,0.22947101232025427,0.2314227525381786,0.23341784741031854,0.23542352478719367,0.23740524365991508,0.23932731938324922,0.2411536802334563,0.24284873814090882,0.24437834558101423,0.2457108008846331,0.24681785634275846,0.24767567794480597,0.24826570282428273,0.2485753409235473,0.24859847154263484,0.24833569384911627,0.24779430348505338,0.24698798504214478,0.24593623152111305,0.2446635250597869,0.2431983353348269,0.24157200964908992,0.2398176384676931,0.23796897971174524,0.2360595138559283,0.23412168131221278,0.23218632715492357,0.23028235060574084,0.2284365326533496,0.22667349855898147,0.2250157647924352,0.22348382198001052,0.22209621465177526,0.22086959173500315,0.21981871546506135,0.21895642795982223,0.21829358257095272,0.21783895093755687,0.21759911701098883,0.21757836729335803,0.2177785833546435,0.2181991394359348,0.21883680541279374,0.21968565410411953,0.22073697213982965,0.22197917540052753,0.2233977332629774,0.22497511015930083,0.22669073769645784,0.22852103500504653,0.23043949820653156,0.23241688105668987,0.23442148730013013,0.23641959077748964,0.23837599202945522,0.24025471063294812,0.24201980168676215,0.2436362737688951,0.2450710752972853,0.24629410734667334,0.2472792142077014,0.24800509877296917,0.24845610861229916,0.24862284082642883,0.24850251998671555,0.24809911417608113,0.24742316954470778,0.24649136345311642,0.2453257988340809,0.24395308545882563,0.2424032741020041,0.24070872365520388,0.23890298608599728,0.23701978822717176,0.23509217314733374,0.23315183983074847,0.23122869224415193,0.22935058246393175,0.22754321182448353,0.22583014201878238,0.2242328656508974,0.22277089171413292,0.22146181308673973,0.2203213369768874,0.050144946314385284,0.05014195665795789,0.05014064790742178,0.050141056824152166,0.05014330047484961,0.05014755897874692,0.05015405584373475,0.05016303730919499,0.05017475148546453,0.0501894275805053,0.050207255212776275,0.0502283637600302,0.05025280187805175,0.05028051769115047,0.05031134062094673,0.050344966269576796,0.05038094608921453,0.050418683651335186,0.05045743911917318,0.050496343028098134,0.050534419755649776,0.0505706202262696,0.05060386257280842,0.050633078778837055,0.05065726482122724,0.05067553153647719,0.05068715331567886,0.050691611736631316,0.05068863131738703,0.05067820470567407,0.05066060483363363,0.0506363819447844,0.050606344044015726,0.05057152032340156,0.050533108507809586,0.05049240877100414,0.05045074869427199,0.05040940536181299,0.05036953174126698,0.050332094651470156,0.050297830679686045,0.050267224403928557,0.05024051047781058,0.050217698027914585,0.05019861297887621,0.05018295189432538,0.050170340050496386,0.050160386817271585,0.05015273280414632,0.050147085232194764,0.050143240142653395,0.05014109193150205,0.050140632036828954,0.05014193930526402,0.05014516467804564,0.05015051251430067,0.05015822029431438,0.05016853779731043,0.05018170627190862,0.05019793771488551,0.05021739420185756,0.05024016728475504,0.05026625775571094,0.05029555650601398,0.05032782768088542,0.05036269572783368,0.05039963814537625,0.05043798567834646,0.05047693134728161,0.05051554907703338,0.050552821894237786,0.05058767881778855,0.0506190387942519,0.05064585942358594,0.050667187821630315,0.05068221076459378,0.05069030121056586,0.05069105833755379,0.05068433833992162,0.05067027339067383,0.05064927646119124,0.05062203018740957,0.05058945878553291,0.05055268321875093,0.05051296138238954,0.050471616871965344,0.050429961664887404,0.050389219430976934,0.0503504568260581,0.05031452974161736,0.0502820499913045,0.05025337546347554,0.050228623746493326,0.05020770618896188,0.050190376868074135,0.0501762894625715,0.050165054779278115,0.05015629259318623,0.0501496732124179,0.050144946314385284,0.20915261088882067,0.2122393683188924,0.2150064140303879,0.2173902339393548,0.2193446864569246,0.22084230207200925,0.2218744822659547,0.22245061908986957,0.22259622859019693,0.22235025275872852,0.2217617326761688,0.22088608806698196,0.21978125467243215,0.21850393074044033,0.2171061685494947,0.21563251813694087,0.21411789085684554,0.2125862629086031,0.21105028629199768,0.20951181907536534,0.20796333027564784,0.2063900787336925,0.20477291213656643,0.20309148460911008,0.20132765291515634,0.19946878691702824,0.19751072426186933,0.19546011602688015,0.19333595083947933,0.19117010825926542,0.1890068728592848,0.18690143003115134,0.18491745231603143,0.18312395975057574,0.18159168973118853,0.18038923556165454,0.17957920790230117,0.17921464517100963,0.1793358571908407,0.17996784212568787,0.18111837915927836,0.18277687286509428,0.18491400822391735,0.18748226115993966,0.19041728943280933,0.1936401953527343,0.1970606023773454,0.20058042570214454,0.2040981514162366,0.20751338138461958,0.2107313627631712,0.21366720932308952,0.2162495387780974,0.21842329332777388,0.22015157337094737,0.22141638887012582,0.22221831124312447,0.22257508408720256,0.22251931818831275,0.22209545132245215,0.221356193803383,0.22035870515288203,0.21916075524164363,0.21781711531757392,0.21637640198720992,0.21487856272095027,0.21335314757921034,0.21181846145147623,0.21028163671454264,0.20873960992541624,0.20718092969408428,0.2055882680154719,0.20394145644332473,0.20222082489121615,0.20041058885185853,0.19850201523397068,0.19649610219954114,0.19440553713748476,0.19225574934870138,0.19008494683995303,0.18794311297573352,0.18589002884499595,0.1839924697907582,0.1823207889022273,0.18094513850102245,0.17993158967632988,0.17933839237600444,0.17921258222627756,0.17958709590367114,0.18047851506275744,0.1818855265941105,0.18378816579530735,0.18614789454870106,0.1889085506433119,0.19199817836726327,0.19533170906740485,0.19881440387320107,0.2023459056680938,0.20582468441299204,0.20915261088882067,0.3097544077197841,0.3105647802967493,0.3112382318023229,0.31176498089368326,0.3121380183737602,0.3123530987021202,0.31240868901931146,0.31230588346434457,0.31204828750422103,0.31164187455318687,0.3110948157675532,0.3104172837379124,0.30962123179148343,0.30872015245664086,0.30772882083576164,0.30666303058651406,0.3055393313533842,0.30437477641098726,0.30318668784855746,0.3019924440420265,0.30080929091718717,0.29965417525560145,0.2985435956650612,0.2974934652670466,0.29651897978315306,0.2956344853584454,0.2948533417436619,0.29418777789382317,0.29364873823793114,0.29324571866124066,0.2929865917295153,0.29287742124689137,0.2929222674001244,0.2931229859959364,0.2934790288913484,0.29398725745695053,0.29464178607485153,0.29543387706293356,0.296351910616451,0.2973814521039758,0.2985054336544438,0.29970445761843717,0.3009572173567255,0.3022410178854908,0.3035323675489855,0.30480760425317827,0.30604351727527157,0.30721792853980634,0.3083102046356668,0.3093016809823072,0.3101759903267888,0.31091929725482104,0.31152044732812617,0.31197104329227004,0.3122654617148641,0.3124008220819312,0.31237691769546516,0.3121961145804139,0.3118632217892801,0.31138533453780837,0.3107716508208852,0.31003326259562036,0.3091829240852163,0.30823480184447943,0.3072042133780509,0.30610736271486183,0.3049610819089181,0.30378258667606334,0.3025892523234389,0.301398413140153,0.3002271850857374,0.299092308601772,0.29801000623492196,0.2969958487928095,0.29606462393551725,0.2952302021340829,0.2945053963449754,0.2939018131035,0.29342969373537103,0.2930977449911932,0.2929129588739914,0.2928804222230375,0.2930031182733833,0.2932817253269818,0.2937144218946564,0.29429671274268343,0.29502129522453335,0.29587798875050353,0.2968537508521175,0.2979328000075876,0.2990968579312674,0.3003255130831996,0.30159669434415526,0.30288723136403783,0.3041734683599126,0.3054318929523213,0.3066397418484741,0.30777555048616756,0.3088196227664088,0.3097544077197841,0.0008434537437053004,0.0008430097291358472,0.0008423665872385769,0.0008415576783782228,0.0008406015667052298,0.0008395026326990892,0.0008382524735566774,0.0008368319234768378,0.0008352135878999591,0.0008333648306514732,0.0008312511691458147,0.0008288400158414014,0.000826104656599599,0.0008230282881290105,0.0008196078632048843,0.0008158574338017148,0.0008118106586104532,0.0008075221672034124,0.0008030675524382573,0.0007985418863208032,0.0007940568010608281,0.0007897363182149116,0.0007857117175577507,0.0007821157956287073,0.0007790768676121154,0.0007767128253672144,0.0007751254993455163,0.0007743955070551271,0.0007745777271824887,0.0007756975300436445,0.0007777479241460516,0.0007806878353709012,0.0007844417979118475,0.0007889013736801425,0.0007939285944997592,0.000799361608794391,0.0008050224974178711,0.0008107269153766267,0.0008162948657481887,0.0008215615985264422,0.000826387443124696,0.0008306654052280161,0.0008343256151773606,0.0008373361678801323,0.0008397004435930402,0.0008414515139783985,0.0008426446006713771,0.0008433486973177276,0.000843638390919049,0.0008435866815808963,0.0008432592873879471,0.000842710616436377,0.000841981349463855,0.000841097429728225,0.0008400701990285528,0.0008388974292469047,0.0008375650495858361,0.0008360494336961227,0.0008343201662273655,0.0008323432398856966,0.0008300846338232602,0.0008275141911617595,0.00082460965381912,0.0008213606395108468,0.0008177722771663937,0.0008138681736018422,0.000809692384083609,0.0008053101122750312,0.0008008069685308765,0.0007962867538480075,0.0007918678842749107,0.0007876786985149692,0.0007838519764346241,0.0007805190267799508,0.0007778036818110312,0.0007758164806561417,0.0007746492551045931,0.0007743702749491676,0.0007750200829438504,0.0007766081602387048,0.0007791106080851318,0.0007824690946618518,0.000786591370248822,0.0007913536658856026,0.0007966052262160141,0.0008021750626711287,0.0008078807468643976,0.0008135387266713307,0.0008189753041139222,0.000824037154034017,0.000828600174295975,0.0008325755978880201,0.0008359126610141783,0.0008385976377229942,0.0008406496004303235,0.0008421137168821677,0.0008430531516027592,0.0008435406700635064,0.0008436508781515929,0.0008434537437053004,0.20978324435641732,0.20684761282588002,0.2041728628932787,0.20182239468675398,0.1998415319004856,0.19825635617968865,0.19707368661284322,0.196282169581793,0.1958543789698733,0.19574977009293795,0.19591828494268998,0.19630437299354422,0.19685117196508028,0.1975045870945078,0.19821701567636607,0.19895048534107393,0.1996790087216912,0.2003900023236926,0.2010846717775151,0.2017773271809957,0.2024936585905395,0.20326807008297257,0.2041402376745501,0.2051511174084689,0.20633868003183728,0.2077336824780491,0.20935579883668612,0.21121042089080447,0.21328639905373747,0.21555492992022907,0.21796971111078556,0.2204683850926859,0.22297519095686336,0.2254046475142615,0.22766601275404078,0.2296682115418096,0.23132489949633062,0.23255933583977734,0.23330876711800014,0.2335280698085945,0.23319245520753887,0.23229909839509927,0.23086761117144577,0.2289393361530341,0.22657549694238643,0.22385429842680232,0.2208671309037802,0.21771408826344946,0.21449905810125616,0.21132467398429455,0.20828743201493746,0.20547326291432894,0.20295381793653106,0.20078367570740707,0.19899861302612568,0.19761501181103755,0.19663040236286683,0.19602507466544236,0.1957646281714776,0.19580327908084896,0.19608770440022147,0.1965611753750534,0.1971677200006327,0.1978560555331211,0.1985830469802296,0.19931647565770594,0.20003694177588022,0.20073877502514914,0.20142988534607587,0.20213055032605984,0.20287120341221046,0.20368935523350457,0.2046258448643047,0.20572067409671346,0.2070087204118976,0.20851564804002323,0.2102543367821116,0.21222212237354315,0.21439908988076303,0.21674758579151246,0.21921302109428314,0.221725935473814,0.22420519223536892,0.22656208543303794,0.22870507416163474,0.23054482018752465,0.23199919588570636,0.23299794721036685,0.23348673502804212,0.23343032980683195,0.23281479216168802,0.23164853022938114,0.22996218245548433,0.22780733170203377,0.22525411497983622,0.2223878527820379,0.2193048806965467,0.21610781886835606,0.21290055564329,0.20978324435641732,0.7065808947022774,0.7065983464468261,0.7066208601947833,0.7066478005278826,0.7066784376278559,0.7067119785677475,0.7067475999177888,0.7067844797606151,0.7068218273169452,0.7068589086087682,0.7068950669088545,0.7069297371150064,0.706962453614927,0.7069928516431291,0.7070206625470944,0.7070457037517105,0.7070678645194073,0.7070870888343447,0.7071033568835571,0.7071166666615749,0.7071270171863125,0.7071343946838973,0.7071387628819815,0.7071400582516754,0.7071381906695685,0.7071330495524194,0.7071245150750943,0.7071124736517687,0.7070968364804414,0.7070775596606472,0.7070546642270563,0.7070282544184965,0.7069985326268476,0.706965809727952,0.7069305098539459,0.7068931690775394,0.7068544278942417,0.7068150177652217,0.7067757422933925,0.7067374538402208,0.7067010265610828,0.7066673269645979,0.7066371832089214,0.7066113544480195,0.7065905016290001,0.7065751611956171,0.7065657231399722,0.7065624147312097,0.7065652910157042,0.7065742328277331,0.7065889525960263,0.7066090077222137,0.7066338207949219,0.7066627054412113,0.7066948962498993,0.7067295809597645,0.7067659330046381,0.706803142547145,0.7068404443015777,0.7068771407235356,0.7069126195033213,0.7069463647123921,0.7069779613873176,0.7070070937646397,0.7070335377765891,0.7070571487598184,0.7070778456003894,0.7070955927268134,0.7071103814623773,0.7071222122554406,0.7071310792217138,0.7071369582578046,0.7071397997254258,0.7071395263697213,0.7071360367385043,0.7071292139348744,0.7071189390946914,0.7071051085701017,0.7070876534605671,0.7070665599006478,0.7070418884169498,0.7070137907182238,0.70698252247701,0.7069484509738148,0.706912056865175,0.7068739297562892,0.706834757659593,0.7067953107662627,0.7067564202297885,0.7067189528611441,0.7066837827809798,0.7066517611894237,0.7066236855172727,0.7066002693181275,0.706582114335748,0.7065696862058021,0.7065632951916533,0.706563083181529,0.7065690178780477,0.7065808947022774,1.3176817227933504e-7,1.2533820104965156e-7,1.1816849023993397e-7,1.1034410144164563e-7,1.0196471945704463e-7,9.314363080297021e-8,8.400607251275179e-8,7.46871577725118e-8,6.532957022233254e-8,5.60811758188745e-8,4.7092641818757e-8,3.851508847832342e-8,3.04977420598193e-8,2.3185518554131752e-8,1.671645491025733e-8,1.121892295708438e-8,6.808608734341271e-9,3.5853075750629095e-9,1.6296581010448118e-9,1.0e-9,1.7295671709408603e-9,3.8242531119391234e-9,7.261100820849721e-9,1.1987677886647974e-8,1.7922383016134985e-8,2.495570087744893e-8,3.29523780328791e-8,4.17544772226386e-8,5.118526437542403e-8,6.105387968980768e-8,7.116072451643571e-8,8.13034459278031e-8,9.128331581036773e-8,1.0091168948024322e-7,1.1001611375059009e-7,1.184455715826844e-7,1.260743387317899e-7,1.3280401646398504e-7,1.385635003599113e-7,1.4330692499869437e-7,1.4700993551456878e-7,1.4966490993713218e-7,1.5127592302589366e-7,1.5185425766158573e-7,1.5141512606223507e-7,1.4997599403023526e-7,1.4755657318722055e-7,1.441802369661799e-7,1.3987639282278662e-7,1.3468324274078867e-7,1.2865038733089642e-7,1.21840846268883e-7,1.1433223461915313e-7,1.0621700620383461e-7,9.76018184946759e-8,8.86061709492535e-8,7.936051653312531e-8,7.000404986976755e-8,6.068234517315668e-8,5.154496450230476e-8,4.2743093762581063e-8,3.4427201968995655e-8,2.674466992444649e-8,1.983730768711596e-8,1.3838682888474877e-8,8.871215611897549e-9,5.043054675402218e-9,2.444822497199785e-9,1.1463846409185689e-9,1.1938490496057077e-9,2.60701720930498e-9,5.377491871490873e-9,9.467599734942087e-9,1.4810226014762271e-8,2.1309597074004158e-8,2.8843000565552274e-8,3.7263406245551746e-8,4.6402942317957133e-8,5.6077181211532616e-8,6.609017938770704e-8,7.624018234605461e-8,8.632583841657334e-8,9.615266447777143e-8,1.0553938945546869e-7,1.1432369761282202e-7,1.2236684180130913e-7,1.2955663278212144e-7,1.3580845397247077e-7,1.4106419372790423e-7,1.4528929077723284e-7,1.4846838958241e-7,1.5060032978030453e-7,1.5169328849784848e-7,1.517608284102182e-7,1.5081939136613405e-7,1.4888746917399566e-7,1.4598635482390215e-7,1.42142104369478e-7,1.3738817549453745e-7,1.3176817227933504e-7
