CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.05330028261981252,0.262525941958633,0.4816296176130941,0.9863871735460927,0.7715205526529543,1.0000000099593171,0.16666599001959015,0.6575752607038926,0.2025441578084604,301.9399979939121,0.027926071753502996
0.052131805151645574,0.24468708281590357,0.5058392251355865,0.9872194647407663,0.8065071788599485,1.0000000099748747,0.1666659900128721,0.6817962651580252,0.19734188689686433,301.2600895236837,0.030625944629020144
0.05072235144868482,0.2259876725974424,0.5270205936700808,0.9881198052019421,0.8684959758272461,1.0000000099539352,0.16666599000628304,0.6869382244704401,0.19626938228379193,299.3793976013544,0.0333258275043609
0.04922063342767659,0.2138317196187223,0.5457260780289876,0.9862787270295931,0.8942619512262682,1.0000000099135957,0.16666599000800725,0.7142168078261109,0.19122156892461353,296.48429527994597,0.036025710379742074
0.04762486578749155,0.20021092802591242,0.5623351833072138,0.9882882904182735,0.9243126140901199,0.9748640299888488,0.16666599000823876,0.7285978783410073,0.18982902287938225,292.79061496952073,0.038725593255130954
0.046067929354138296,0.18287557581146624,0.5771579144427329,0.9884367095777445,0.9433615132958869,0.8897320423588798,0.1666659900082014,0.7285942713997929,0.19389858039166266,288.465061830659,0.04142547613052199
0.04449163484128932,0.16759214098160138,0.5904420631263997,0.9886031605139659,0.9636220717515772,0.8178056574222013,0.16666599001115315,0.7285939456069137,0.19747416105070947,283.650058361496,0.044125359005923744
0.0427334531881445,0.16108620408157925,0.6026000335581543,0.9892967388810375,0.8526232185642197,0.7095031430506071,0.27904875922379946,0.8119222230591302,0.19358030917212202,278.06967377696526,0.04682524188133167
0.04114276940906697,0.15180085623850278,0.6134054477522636,0.9896990920392191,0.8370784750277351,0.6561767169355797,0.39757118287106463,0.8536362732471052,0.19365092660016678,272.54308679115945,0.04952512475672721
0.03961161122233339,0.14065937057059405,0.623167236920825,0.9898780429980493,0.8565573543834405,0.6129513964351602,0.40330737552922885,0.8536391633172472,0.19656178128624763,266.86165750918894,0.052225007632123
0.03812235808947329,0.13066486827186227,0.6320534610419571,0.9900620902815386,0.8770870888360587,0.5754411753659042,0.4082871902172838,0.8536425159948713,0.19915931259670727,260.99405472712687,0.05492489050751917
0.03668174066390362,0.12166374888397764,0.6401654934166016,0.9902502823326894,0.8986363174297659,0.542617482929728,0.41261438070767514,0.8536462308866318,0.20148901703551725,254.99064477796324,0.05762477338291571
0.035294562099140336,0.11352887092242067,0.647588873671856,0.9904416971639921,0.9211816506976696,0.5136887746975448,0.4163795985923647,0.853650229300157,0.20358769330658294,248.89616884765886,0.060324656258312515
0.03396408654998328,0.10615417195770456,0.6543963305539516,0.9906354327531912,0.9447044321973691,0.48803618849012825,0.41966240114392417,0.8536544485640232,0.20548541093836054,242.75067907557303,0.06302453913370937
0.03269235106591014,0.0994505107216459,0.6606501594604144,0.9908306038970695,0.9691880778922835,0.4651689335573299,0.42253278338982164,0.8536588379046884,0.20720697875202956,236.5902104568313,0.06572442200910393
0.031480414266130144,0.09334242137536283,0.6664041084895376,0.9910263436053195,0.994615848350805,0.44469268908744203,0.42505237092982795,0.8536633554136014,0.20877305586896946,230.4472559381058,0.06842430488450771
0.030215561036020355,0.0883179638314743,0.6717211582949444,0.9892091610725222,1.0000000099630841,0.4210724036322213,0.5000000096785789,0.8730595203811446,0.20974531683756098,224.3044676285172,0.07112418775990438
0.028858299447793334,0.08181422143572394,0.676660304174504,0.9895153754525823,1.0000000099904283,0.3847054547811818,0.5000000099189033,0.8736879068802745,0.21266717494197868,218.1289486119143,0.07382407063530028
0.02754491966064359,0.07579368462402583,0.6812810100563504,0.9898345060272788,1.000000009994593,0.35190616429464405,0.5000000099532035,0.8741911871914825,0.21538038565898016,211.86068880076343,0.0765239535106963
0.026275789735718952,0.07020801921142703,0.6856115676100968,0.990164060741811,1.0000000099962778,0.32219610031215923,0.5000000099668874,0.8745818415117309,0.2179046234427572,205.51330061902289,0.07922383638609239
0.025050997572656487,0.065015184621421,0.6896766524853551,0.9905020947027419,1.000000009997189,0.2951785254148962,0.5000000099742236,0.8748705570180427,0.22025716532056738,199.1000218533208,0.08192371926148866
0.02387042277149021,0.060178543600055714,0.6934978411963298,0.9908470572115894,1.0000000099977597,0.27052227726544426,0.5000000099787787,0.8750665934415666,0.22245319243212425,192.63392005501163,0.08462360213688486
0.022733795689881698,0.055666113046652976,0.6970940388579842,0.9911976775747224,1.00000000999815,0.24794927801176758,0.5000000099818667,0.8751780800442428,0.22450605240548122,186.128073236112,0.08732348501228124
0.021640745701400253,0.05144993204938237,0.7004818353943129,0.9915528783911107,1.0000000099984334,0.22722476532529098,0.5000000099840838,0.8752122647717426,0.22642748685490455,179.5957308303962,0.09002336788767763
0.020590840303646534,0.0475055270008242,0.7036758042083021,0.9919117085077361,1.0000000099986481,0.20814958364498448,0.5000000099857395,0.8751757303488175,0.2282278284872271,173.0504571217734,0.09272325076307411
0.019583616400307046,0.0438114568857404,0.7066887545574739,0.9922732901414656,1.000000009998816,0.19055404808142612,0.5000000099870096,0.8750745879538605,0.22991617215647875,166.50625772407304,0.09542313363847064
0.01861860478660189,0.04034892449996895,0.7095319468023558,0.9926367762383329,1.0000000099989503,0.17429301766468186,0.5000000099880008,0.8749146560668243,0.23150052391107348,159.97768812112895,0.09812301651386715
0.017695348599909448,0.037101441538444004,0.7122152781270882,0.9930013152530348,1.0000000099990598,0.15924190421885442,0.500000009988781,0.874701629629703,0.23298793173455837,153.47994166845857,0.10082289938926385
