CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.032705041988687046,0.2779134867103277,0.5393814713009853,0.0,0.0,0.0,0.005,0.0,0.15,333.0961249517062,0.4005993490884484
0.032273697084443845,0.27442027881623404,0.5433060240993222,0.0,0.0,0.0,0.005,0.0,0.15,333.04412052050156,0.4056622009895187
0.03184234696626972,0.270927919022927,0.5472297340108033,0.0,0.0,0.0,0.005,0.0,0.15,332.8866740068407,0.4107250628857845
0.03141089584225348,0.2674344279963639,0.5511546761613827,0.0,0.0,0.0,0.005,0.0,0.15,332.6215017095811,0.41578792478312426
0.030979240761093773,0.2639377583877296,0.5550830008511767,0.0,0.0,0.0,0.005,0.0,0.15,332.2461310528479,0.4208507866807338
0.030547272110263295,0.26043579470764355,0.5590169331820931,0.0,0.0,0.0,0.005,0.0,0.15,331.75788760760815,0.42591364857844993
0.030114873204977913,0.2569263457122957,0.5629587810827263,0.0,0.0,0.0,0.005,0.0,0.15,331.1538807642024,0.43097651047621954
0.029681919818305345,0.25340713611493526,0.5669109440667593,0.0,0.0,0.0,0.005,0.0,0.15,330.43098789652674,0.43603937237402185
0.02924827964611644,0.24987579753376832,0.5708759228201153,0.0,0.0,0.0,0.005,0.0,0.15,329.5858368354801,0.4411022342718408
0.028813811699483972,0.2463298585741893,0.5748563297263267,0.0,0.0,0.0,0.005,0.0,0.15,328.61478644228623,0.44616509616967376
0.028378365615832273,0.24276673392815998,0.5788549004560078,0.0,0.0,0.0,0.005,0.0,0.15,327.5139050406005,0.4512279580675162
0.02794178087864226,0.23918371235562655,0.5828745067657313,0.0,0.0,0.0,0.005,0.0,0.15,326.27894642898576,0.4562908199653643
0.02750388593373067,0.23557794339171842,0.586918170674551,0.0,0.0,0.0,0.005,0.0,0.15,324.9053231512379,0.4613536818632181
0.027064497188006825,0.23194642259828852,0.5909890802137047,0.0,0.0,0.0,0.005,0.0,0.15,323.3880766497316,0.4664165437610754
0.026623417874069313,0.22828597514826937,0.5950906069776614,0.0,0.0,0.0,0.005,0.0,0.15,321.72184386456763,0.4714794056589353
0.0261804367609665,0.2245932374952681,0.5992263257437654,0.0,0.0,0.0,0.005,0.0,0.15,319.9008197667182,0.4765422675567968
0.025735326687761358,0.2208646368373845,0.6034000364748542,0.0,0.0,0.0,0.005,0.0,0.15,317.91871522361424,0.48160512945466244
0.025287842892071893,0.21709636803161714,0.607615789076311,0.0,0.0,0.0,0.005,0.0,0.15,315.76870948718397,0.4866679913525278
0.024837721100288725,0.21328436755120903,0.6118779113485022,0.0,0.0,0.0,0.005,0.0,0.15,313.4433964626079,0.49173085325039534
0.02438467533946374,0.20942428399992125,0.616191040660615,0.0,0.0,0.0,0.005,0.0,0.15,310.93472375510134,0.4967937151482631
0.023928395422536955,0.20551144460071366,0.6205601599767495,0.0,0.0,0.0,0.005,0.0,0.15,308.2339232941984,0.5018565770461331
0.023468544048226517,0.2015408169566897,0.6249906389950838,0.0,0.0,0.0,0.005,0.0,0.15,305.3314320901977,0.5069194389440033
0.023004753443901675,0.19750696523283573,0.6294882813232625,0.0,0.0,0.0,0.005,0.0,0.15,302.21680137254066,0.511982300841874
0.022536621463331952,0.19340399971929217,0.6340593788173761,0.0,0.0,0.0,0.005,0.0,0.15,298.8785919770579,0.5170451627397458
0.022063707030252296,0.18922551849865832,0.6387107744710895,0.0,0.0,0.0,0.005,0.0,0.15,295.3042533646196,0.522108024637618
0.021585524791724802,0.18496453963510648,0.6434499355731687,0.0,0.0,0.0,0.005,0.0,0.15,291.479983035258,0.5271708865354909
0.021101538810245492,0.18061342190919052,0.6482850392805641,0.0,0.0,0.0,0.005,0.0,0.15,287.3905623044767,0.5322337484333638
0.02061115507754365,0.17616377160789737,0.653225073314559,0.0,0.0,0.0,0.005,0.0,0.15,283.0191633697117,0.5372966103312367
0.020113712571883373,0.1716063321997397,0.658279955228377,0.0,0.0,0.0,0.005,0.0,0.15,278.34712122571034,0.5423594722291107
0.019608472498395556,0.1669308528147515,0.663460674686853,0.0,0.0,0.0,0.005,0.0,0.15,273.3536621597195,0.5474223341269848
0.019094605239600614,0.1621259302133243,0.6687794645470752,0.0,0.0,0.0,0.005,0.0,0.15,268.01557808186465,0.5524851960248597
0.01857117438742782,0.15717881722249882,0.6742500083900733,0.0,0.0,0.0,0.005,0.0,0.15,262.306832540647,0.5575480579227343
0.018037117007959624,0.15207518822245228,0.6798876947695881,0.0,0.0,0.0,0.005,0.0,0.15,256.198079504288,0.5626109198206098
0.01749121897320138,0.14679884883224958,0.6857099321945491,0.0,0.0,0.0,0.005,0.0,0.15,249.65606917614494,0.5676737817184846
0.016932083727438076,0.14133137191020204,0.6917365443623599,0.0,0.0,0.0,0.005,0.0,0.15,242.64290515964979,0.5727366436163605
0.016358092150898666,0.13565163441437322,0.6979902734347282,0.0,0.0,0.0,0.005,0.0,0.15,235.1151023736207,0.5777995055142362
0.01576735008800605,0.12973521794912046,0.7044974319628735,0.0,0.0,0.0,0.005,0.0,0.15,227.02237211066472,0.5828623674121116
0.015157618348386174,0.1235536170674398,0.7112887645841741,0.0,0.0,0.0,0.005,0.0,0.15,218.30602394148477,0.5879252293099865
0.014526217055547146,0.11707316821484051,0.7184006147296125,0.0,0.0,0.0,0.005,0.0,0.15,208.89681338417324,0.5929880912078634
0.01386989110920305,0.1102535580178722,0.7258765508729248,0.0,0.0,0.0,0.005,0.0,0.15,198.7119590103845,0.5980509531057411
