CO2_in;CO_in;H2_in;N_in;Af;A1;A2;w;phi;objective1;objective2;x10;x20;x30;x40;x50;x60;x70;x80
0.018423884462064114;0.149999999999923;0.6815761155380129;0.15;0.8950674977846285;1.0;1.0;0.05398590032637701;0.45936276992780056;310.24361063977886;0.6542341728648334;0.12211330947184602;0.021807314450507456;0.096328648582762;0.6138559896110362;0.0018931882954678755;0.14400154958837966;0.6624461719780621;9.235161926565707e-8
0.018989297849119176;0.14999999999951427;0.6810107021513666;0.15;0.8927839851859186;1.0;1.0;0.048970070966534336;0.4250266324524829;321.6809985206558;0.6502106549381866;0.1292936948298333;0.022807534086604696;0.096839716578218;0.6064292410555363;0.001924502111314935;0.14270531133849365;0.6626900724052639;1.0041858232395368e-7
0.019545670365498247;0.1499999999999957;0.680454329634506;0.15;0.8906580502464372;1.0;1.0;0.04409035231669189;0.3897054334183488;332.9048253494121;0.6461871369683457;0.13744865642629187;0.023821592124873354;0.09724414383698107;0.5985090663332937;0.0019501838002631796;0.14102635747829662;0.6630957637549562;1.0834544363225847e-7
0.02009205843041348;0.1499999999116528;0.6799079416579339;0.15;0.8886756149687557;1.0;1.0;0.03925122872736978;0.35284092898908653;343.9161784644781;0.6421636189532355;0.1465957038990743;0.02484908344032601;0.09755670802241315;0.590107442602844;0.0019697247695671105;0.13892133726577557;0.6636634754418921;1.1612670244629782e-7
0.02062387215141787;0.14999999999264912;0.679376127855933;0.15;0.8868185950366613;1.0;1.0;0.03433912724395134;0.313633916055265;354.7132031618998;0.6381401010252644;0.15676125145680103;0.025884906471827347;0.09778861461337353;0.5812361087861703;0.0019822627063638223;0.13634685596546442;0.6644297187499697;1.237599871011129e-7
0.02114795281164467;0.14999999997626787;0.6788520472120876;0.15;0.8850772820230872;1.0;1.0;0.029222234414208972;0.27089852150083177;365.2934055554978;0.6341165829994422;0.1679612348452664;0.0269378476411196;0.09795061044047754;0.5719028925859808;0.001988187124035703;0.13325922736312112;0.6653100269795164;1.3122986182900688e-7
0.021660404592532864;0.14999999905901487;0.6783395963484522;0.15;0.8834445865135337;1.0;1.0;0.023651019802184176;0.22235766307345023;375.65404240237376;0.63009306493647;0.1802242755467661;0.028003462967439992;0.09805052104793834;0.5621187395050514;0.001986773887950378;0.12961622704485495;0.6663347854137491;1.3853414676825143e-7
0.02215160613536216;0.14924461927756885;0.6786037745870691;0.15;0.8823775972786699;1.0;0.9949641384647768;0.015955138288894475;0.15223545847616768;385.7898520699366;0.6260695469944143;0.19456275208295437;0.029067085069067026;0.09728566268548029;0.5522165992767502;0.0019866520027871605;0.12488124888296179;0.6672054477447141;1.469221179841672e-7
0.02267292171101985;0.14947693279267743;0.6778501454963027;0.15;0.8807069257937684;1.0;0.9965128952496326;0.005;0.04597150984065697;395.72711826347586;0.6220460289641109;0.20880856789875496;0.0302034226635093;0.09752153183064499;0.5413956455849686;0.0019692046851714547;0.12010162733695218;0.6683138867426771;1.5348084742422967e-7
0.0235247358660265;0.1542031488683977;0.672272115265576;0.15;0.8774234525467041;0.9727427444150863;0.9999999621341441;0.005000031875356531;0.030094587956418044;403.0269339972173;0.6180225111799742;0.21456597543568504;0.03170249105078415;0.10146958159061313;0.5297236673262602;0.00194128350903455;0.12059700108762703;0.6672228342123767;1.529790545617205e-7
0.0240286189636063;0.1592993430369484;0.6666720379994453;0.15;0.8742300046220228;0.9416234784144785;1.0;0.005;0.028082816588832687;409.28462790557995;0.6139989909073127;0.21939706861145938;0.03271535733162288;0.10574927341639156;0.5185493591930663;0.0018802856615971883;0.1217086557858665;0.6691700268813282;1.522272590587284e-7
0.02451543058492357;0.16410943583319365;0.6613751335818828;0.15;0.8712592009494399;0.9140242346729172;1.0;0.005;0.026073487356499902;414.9528956564369;0.6099754727466598;0.22383289724835742;0.03369011749463739;0.10994534421957872;0.5079714665142963;0.001822920124430707;0.12273725439869891;0.6710306047244118;1.5155436846106388e-7
0.024987358457882754;0.16867137650475786;0.6563412650373596;0.15;0.8684899783018671;0.8893032392542114;1.0;0.005;0.02406619577486474;420.10381812600866;0.6059519545811328;0.22791452818069163;0.034630828729306215;0.11407041271700867;0.4979242979957048;0.0017687652990859986;0.1236911670782066;0.6728177480003947;1.5095036060324455e-7
0.025446487633762838;0.17301600474072354;0.6515375076255138;0.15;0.8659047602410958;0.8669718256478607;1.0;0.005;0.022060701572967682;424.7965771584187;0.601928436416652;0.23167625640302064;0.03554124758855879;0.11813443040003076;0.48835315551886915;0.0017175006789884068;0.1245774094105289;0.6745392742249844;1.504069936894862e-7
0.025895635344952598;0.17719632884089348;0.6469080358141539;0.15;0.8634699327229265;0.8465186664062863;1.0;0.005;0.022035373572875803;429.0810062560025;0.5979049188925818;0.23511500649748365;0.0364259526811975;0.12216903672227081;0.479190850779463;0.0016686732529509539;0.1254304800666356;0.6762069221087239;1.498861841890089e-7
0.026333960207698376;0.18117731983729185;0.6424887199550098;0.15;0.8612098945091657;0.8279182053387506;1.0;0.005;0.020031973904283854;432.9982705482396;0.5938814000924522;0.2383202644576428;0.03728462513664793;0.12613541751298848;0.47044243990599716;0.0016224198800639119;0.12619483310665944;0.6778165821433114;1.4944786898752085e-7
0.02676489247756674;0.18503114224853415;0.6382039652738991;0.15;0.859076906374882;0.8106743528422365;1.0;0.005;0.02000855118105865;436.5835384645015;0.5898578819241138;0.24124806229283288;0.03812236477080723;0.13008589685405703;0.4620338050015479;0.0015781984355563972;0.12693167264519567;0.6793824696438681;1.4902490230148138e-7
0.0271873383626102;0.188722964445516;0.6340896971918738;0.15;0.857097079633334;0.79481583987717;1.0;0.005;0.01800839197794631;439.8677869185787;0.5858343637641356;0.24398375567028316;0.038938504490018906;0.1339787492119374;0.4539707285743975;0.0015361389610997307;0.12759212309226467;0.6808986705553641;1.4867166774469438e-7
0.02760419298118783;0.19231453995849124;0.630081267060321;0.15;0.8552264513181933;0.7799722346671611;1.0;0.005;0.017987272488607157;442.8763985057787;0.5818108456003267;0.24647675431285196;0.03973715680460973;0.1378660119945932;0.44619575532647815;0.001495800049767591;0.1282285215116986;0.6823791715156438;1.4832928912792913e-7
0.028014154177017126;0.1957725455014166;0.6262133003215663;0.15;0.8534921951533487;0.7661952860438729;1.0;0.005;0.015988971074686626;445.6329248936828;0.5777873274311164;0.24880926501545003;0.04051735355207749;0.1417034926039785;0.43871368677675876;0.0014572942597004357;0.1287989077920338;0.6838170644832092;1.480464611480417e-7
0.02842001896544657;0.19915020608653336;0.6224297749480201;0.15;0.8518531136468949;0.7532003304270459;1.0;0.005;0.015969964320721536;448.1567472941886;0.5737638098726875;0.2509264370374383;0.04128291146426492;0.14554328208357753;0.4314798842208976;0.0014202775488099733;0.1293472076450137;0.6852243134338891;1.477717689121214e-7
0.02882007645395487;0.20241663020620587;0.6187632933398393;0.15;0.8503370272110737;0.7410458378128322;1.0;0.005;0.013972941725685382;450.4655947227687;0.5697402913764413;0.252907829816079;0.04203225711591921;0.14933925205745796;0.42449732830516307;0.00138482582698865;0.12983850687839515;0.686595154735642;1.4754821415164656e-7
0.02921711171013301;0.2056179408314342;0.6151649474584328;0.15;0.8489047761106611;0.7295083333870992;1.0;0.005;0.013955362127423597;452.57528946640036;0.5657167730656752;0.2546959739338339;0.0427690921077602;0.15314404906627005;0.41773160222648226;0.0013506742975774647;0.1303086083680778;0.6879399472868065;1.4733132408574882e-7
0.029610431786729365;0.20874230476212308;0.6116472634511476;0.15;0.8475684219100361;0.7185893705374975;1.0;0.005;0.013938563200222914;454.4991606741344;0.5616932548699178;0.2563339108839683;0.04349294719249141;0.15693502946094226;0.411177661631091;0.00131782071420767;0.1307426301173545;0.689256297060814;1.471403718856972e-7
0.029999334924803472;0.2117803037861612;0.6082203612890353;0.15;0.8463391168341119;0.7082811707127048;1.0;0.005;0.011943203774511886;456.2497537004355;0.5576697366104091;0.25786495966881395;0.04420342404967225;0.1606888180240114;0.40482684299911886;0.0012862322943550664;0.1311297229640238;0.6905419873678684;1.4699156951725684e-7
0.030386415650868668;0.21477044482175223;0.6048431395273791;0.15;0.8451806608873395;0.6984201275113276;1.0;0.005;0.011927699623079319;457.8383761344975;0.5536462184542296;0.259228072602945;0.044903774724521575;0.16445863843259678;0.3986566114808498;0.0012557269599960562;0.1314971757955165;0.6918065813854299;1.4684740305734998e-7
0.030771068796967702;0.21770138758518012;0.6015275436178522;0.15;0.8441055118857825;0.6890171948363736;0.9999999959062054;0.005000001028974611;0.011912074136712827;459.27453354668944;0.5496227024342568;0.26046445906209703;0.045593656665840504;0.16822024340962105;0.3926617139098386;0.0012263046439283426;0.13183362230867787;0.6930460447536531;1.4672451638715068e-7
0.03115277430696968;0.22057887357629385;0.5982683521167366;0.15;0.8431099886527477;0.680028865341323;1.0;0.005;0.011898723752770513;460.5672185221725;0.5455991828669947;0.26158060318678017;0.04627247432762321;0.17197648764090118;0.3868320549510385;0.0011978637553634699;0.13214051613829725;0.6942669809590689;1.4662167005484241e-7
0.0315316136392918;0.22339303634046337;0.5950753500202449;0.15;0.8422056770782982;0.6714622978272051;1.0;0.005;0.009904439058391834;461.7247431280022;0.5415756639552738;0.2626176522611405;0.04694098160233129;0.17570126388407342;0.3811591836034044;0.0011704111673503735;0.13241050748169858;0.6954608924164025;1.4655262825438226e-7
0.03190971636529108;0.2261753521633744;0.5919149314713346;0.15;0.841359663534886;0.6632022438777387;1.0;0.005;0.009891425195567079;462.75449544254514;0.5375521465089912;0.2635112273763965;0.04760154390968594;0.1794489176221084;0.3756322095766627;0.0011438326699115275;0.13266226884523585;0.6966384113038065;1.4648652615465038e-7
0.03228600510390658;0.22891599709934787;0.5887979977967456;0.15;0.8405842853119697;0.6552622069041896;1.0;0.005;0.009878174604286676;463.6629144315916;0.5335286276999939;0.2643010871755143;0.048253139210008254;0.18319461502127057;0.37024494131998553;0.0011180987418368982;0.13288811853139085;0.6977978205731545;1.464374026531813e-7
0.03266090922308655;0.23161817324544653;0.585720917531467;0.15;0.8398769446740151;0.6476175828029113;1.0;0.005;0.009865785822904583;464.4561014818806;0.5295051094799376;0.26499189115939864;0.04889652220890402;0.1869391653551502;0.3649901355723007;0.0010931744688011727;0.13308911123544856;0.6989386005967403;1.464044009086054e-7
0.033034722347662034;0.234284912930095;0.5826803647222429;0.15;0.8392352216175748;0.640246095912716;1.0;0.005;0.009851869888730831;465.1396285467147;0.5254815926816838;0.26558801492034284;0.0495322386679963;0.19068341639258554;0.3598610862567999;0.0010690223602290822;0.13326622140204486;0.7000609469792682;1.4638676692728463e-7
0.03340605251247401;0.23690889184498773;0.5796850556425384;0.15;0.838670235103765;0.6331547974714128;1.0;0.005;0.007860479881797831;465.71872618422736;0.5214580732880862;0.26612871852839587;0.05015887367573204;0.19440231368588026;0.3548486832140631;0.0010455778673896612;0.13341583302854554;0.7011651028172506;1.4639577300311711e-7
0.033777306847923856;0.2395144896817426;0.5767082034703335;0.15;0.8381525895604411;0.6262669188064223;1.0;0.005;0.007848888487626689;466.19811207214883;0.5174345550788546;0.26654745468860447;0.05077900656155433;0.19815033527312545;0.34995235960663806;0.0010228191900537656;0.13354802468002497;0.7022581793055379;1.4640681837720976e-7
0.034147950448049934;0.2420927817178158;0.5737592678341343;0.15;0.8376941737662802;0.6195971659587003;1.0;0.005;0.007837843304826661;466.58188290906804;0.5134110369899074;0.26688269084217653;0.05139245487112162;0.20190077848728036;0.3451644371797088;0.0010007258398401333;0.13365891277987;0.7033349284475494;1.4643130012836718e-7
0.03451834751606639;0.24464588174898194;0.5708357707349517;0.15;0.8372930983726921;0.6131311019172532;0.9999999941098577;0.005000006167839278;0.007828787751739176;466.87398596816473;0.5093875309040228;0.2671376474254053;0.05199983845883583;0.20565408559151113;0.3404798980139679;0.000979273825200291;0.13374925668523743;0.7043947566674815;1.4646866784256405e-7
0.034888985616604695;0.2471755466039541;0.5679354677794414;0.15;0.8369476037480512;0.6068561187013666;0.9999999524052123;0.005;0.00781249756946724;467.0780536114659;0.505364067572577;0.26731552470744363;0.052601960003877374;0.2094102636946766;0.3358940415790264;0.00095844478354887;0.1338197652315629;0.7054363213315533;1.4651846455624866e-7
0.0352560809908736;0.2496879455239129;0.5650559734852135;0.15;0.8366559110159009;0.6007498723696093;1.0;0.005;0.007806818032865098;467.1974671418956;0.501340483575301;0.26741887015728155;0.053193189066481156;0.21317631309569057;0.33140242002377934;0.0009380846865397445;0.13387112297022682;0.7064815415449381;1.4658025935879968e-7
0.03561539345518145;0.25211824149777406;0.5622663650470446;0.15;0.8364219149650944;0.5949589391105978;1.0;0.005;0.007797272063726854;467.2353180243282;0.4974169741510391;0.26745063826490445;0.053766428129407615;0.21685146600357671;0.32710930363181323;0.0009188106909994963;0.13390335327930017;0.707479244416195;1.4665161419989304e-7
