CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,T,objective1,objective2
0.03594416283921992,0.08917987846877816,0.6342287775015112,0.3224529786358834,0.49151090623299065,0.1821458396773824,0.6846111345302709,0.9558345128493003,0.24064718119049075,503.15,188.45534837334873,0.0416144043894258
0.03594416283921992,0.07982705965926895,0.6342287775015112,0.0,0.0,0.0,0.6846111345302709,0.9558345128493003,0.25,503.15,180.7050716649096,0.03874302341768242
0.02649187126742997,0.05662836179306536,0.6668797669395047,0.0,0.0,0.0,0.005,0.0,0.25,503.15,139.35627987854548,0.04161439438942603
0.036327699497912196,0.08601823683472291,0.6276540636673649,0.0,0.0,0.0,0.005,0.0,0.25,503.15,188.45534836335642,0.03823338102724339
