CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.07874835127970459,0.23402317602833034,0.28722847269196505,0.0,0.0,0.0,0.30186736637973965,0.8337302670550131,0.4,271.8985401097884,0.021577615583648003
0.0779491310691803,0.22949036399914213,0.29256050493167757,0.0,0.0,0.0,0.3045146807339451,0.8339213088145587,0.4,271.36017809235614,0.021908378940701596
0.0771473464564501,0.22499840695353107,0.2978542465900188,0.0,0.0,0.0,0.3071280065676693,0.8341150412111386,0.4,270.69003591591144,0.022237172330530477
0.07634355656040201,0.22054939139941998,0.30310705204017796,0.0,0.0,0.0,0.30970841825567846,0.8343118701808367,0.4,269.8925002956184,0.022563928837814794
0.07553828870195753,0.2161451643707255,0.3083165469273169,0.0,0.0,0.0,0.31225722282930607,0.8345122264826809,0.4,268.97197120817304,0.022888588948114363
0.07473205875362503,0.2117874515332368,0.31348048971313813,0.0,0.0,0.0,0.31477588053018307,0.8347165617970693,0.4,267.93286299518724,0.023211091910520176
0.07392537073016775,0.2074778572657059,0.31859677200412634,0.0,0.0,0.0,0.31726599512959086,0.8349253505525046,0.4,266.77959381156825,0.02353137575134315
0.07311871643552999,0.20321786534619812,0.3236634182182719,0.0,0.0,0.0,0.319729304498504,0.8351390921676006,0.4,265.5165757076364,0.02384937728856436
0.07231257516469214,0.19900884018599085,0.328678584649317,0.0,0.0,0.0,0.3221676718589131,0.8353583139211365,0.4,264.1482053488848,0.0241650321465334
0.07150741345846867,0.19485202855401917,0.33364055798751213,0.0,0.0,0.0,0.3245830780277125,0.8355835745327033,0.4,262.67885537068327,0.02447827477037174
0.07070368490880576,0.19074856173622073,0.3385477533549735,0.0,0.0,0.0,0.3269776150734732,0.8358154686832718,0.4,261.1128663598708,0.024789038439537704
0.06990183001182664,0.18669945807623783,0.3433987119119355,0.0,0.0,0.0,0.3293534817840712,0.8360546326881673,0.4,259.45453945049104,0.025097255279976378
0.06910227606600584,0.18270562584689265,0.3481920980871015,0.0,0.0,0.0,0.33171298141042266,0.8363017516200077,0.4,257.708129535138,0.025402856275944675
0.06830543711183334,0.17876786640350567,0.35292669648466096,0.0,0.0,0.0,0.33405852224732424,0.8365575682816987,0.4,255.87783894781464,0.025705771268726165
0.06751171391094189,0.17488687757559496,0.3576014085134631,0.0,0.0,0.0,0.3363926217192825,0.8368228945381556,0.4,253.9678119708653,0.026005928978212873
0.06672149395969024,0.17106325725635735,0.3622152487839524,0.0,0.0,0.0,0.3387179148986555,0.8370986257503811,0.4,251.9821295209739,0.026303256985452106
0.06572691000646136,0.16748548006595276,0.36678760992758586,0.0,0.0,0.0,0.3478590434736246,0.8425450024828394,0.4,250.0055703614608,0.026608589414626106
0.06503623166100819,0.16361377335025118,0.3713499949887406,0.0,0.0,0.0,0.36569260082326516,0.8594237880827332,0.4,247.80079713982218,0.026900185236524786
0.06422059886982506,0.15999152004993034,0.3757878810802446,0.0,0.0,0.0,0.3801616171468093,0.8701928096542447,0.4,245.622551967642,0.027191486050620658
0.06326757848696837,0.15653472388049394,0.3801976976325377,0.0,0.0,0.0,0.3919996468407934,0.8767696012961604,0.4,243.4309209498471,0.02748952854556873
0.062390918059435176,0.15303140996117182,0.38457767197939297,0.0,0.0,0.0,0.40253999191368456,0.8827122120416662,0.4,241.12862960293975,0.027783173420625255
0.06127693346822472,0.14981204054373232,0.38891102598804295,0.0,0.0,0.0,0.41206148011060834,0.8865966062093616,0.4,238.87845874188642,0.0280889319520548
0.060693244884423125,0.14606807133492056,0.3932386837806563,0.0,0.0,0.0,0.4263004190611334,0.8975252316235826,0.4,236.28263069049294,0.028365229128008686
0.060015559233892575,0.14254718603940325,0.39743725472670416,0.0,0.0,0.0,0.43744608452577527,0.904630493288987,0.4,233.72355085537018,0.028639582866116096
0.05924206242423806,0.13920416478114273,0.4015537727946192,0.0,0.0,0.0,0.4473568633351194,0.9096251479297179,0.4,231.18307590798838,0.028915917555300326
0.05844612737030685,0.13594708687572193,0.4056067857539712,0.0,0.0,0.0,0.45653563490816096,0.9136678151998818,0.4,228.6159226197008,0.02919101262484672
0.05765307166776093,0.13274647838865394,0.4096004499435851,0.0,0.0,0.0,0.4651517063912087,0.9171815413424378,0.4,226.00885761860212,0.029463431698610463
0.05687171658012399,0.12959414833578375,0.4135341350840922,0.0,0.0,0.0,0.47331298274277733,0.9203588184823042,0.4,223.3602806700184,0.029732429201306605
0.056104616141781596,0.12648962475228476,0.41740575910593364,0.0,0.0,0.0,0.4811139938757125,0.9233034088881127,0.4,220.67306699247294,0.029997567703005493
0.05535165186756908,0.1234352273089036,0.4212131208235273,0.0,0.0,0.0,0.4886454584986527,0.9260781480135123,0.4,217.9518395438784,0.030258589668664116
0.054611494197648346,0.12043403977581596,0.4249544660265357,0.0,0.0,0.0,0.4959956550506304,0.9287241811954385,0.4,215.2017773876829,0.030515367584194538
0.053882247746297796,0.1174890365731312,0.428628715680571,0.0,0.0,0.0,0.503250145076859,0.9312697592159499,0.4,212.4280527432243,0.0307678821420885
0.053161749362423745,0.11460271606204875,0.4322355345755275,0.0,0.0,0.0,0.5104913064642294,0.9337346750439385,0.4,209.63555324560517,0.031016211419669013
0.05244771605940991,0.11177696152668459,0.4357753224139055,0.0,0.0,0.0,0.5177978289199114,0.9361327189594192,0.4,206.82873773751052,0.03126052376670764
0.05173783483903455,0.10901299930397929,0.43924916585698615,0.0,0.0,0.0,0.5252440411884542,0.938473208035075,0.4,204.0115521131523,0.03150107041666533
