CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,T,objective1,objective2
0.03361928945811765,0.06330417310814904,0.6655391074397412,0.3682980062997703,0.41765913140494165,0.1113069462582226,0.5000000099999957,1.0079102550851926,0.2375374299939921,503.15,224.73918257149938,0.0635152088184225
0.03361928945811765,0.05084160310214114,0.6655391074397412,0.0,0.0,0.0,0.5000000099999957,1.0079102550851926,0.25,503.15,220.41195528093377,0.06269274426356453
0.031756930300477756,0.053803771746231424,0.6644392979532908,0.0,0.0,0.0,0.005,0.0,0.25,503.15,218.94156321202067,0.0635151988184237
0.03287363869256447,0.0577999290196094,0.6593264322878261,0.0,0.0,0.0,0.005,0.0,0.25,503.15,224.73918256150182,0.06152078656728504
