CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,objective1,objective2,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,X1_51,X1_52,X1_53,X1_54,X1_55,X1_56,X1_57,X1_58,X1_59,X1_60,X1_61,X1_62,X1_63,X1_64,X1_65,X1_66,X1_67,X1_68,X1_69,X1_70,X1_71,X1_72,X1_73,X1_74,X1_75,X1_76,X1_77,X1_78,X1_79,X1_80,X1_81,X1_82,X1_83,X1_84,X1_85,X1_86,X1_87,X1_88,X1_89,X1_90,X1_91,X1_92,X1_93,X1_94,X1_95,X1_96,X1_97,X1_98,X1_99,X1_100,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,X2_26,X2_27,X2_28,X2_29,X2_30,X2_31,X2_32,X2_33,X2_34,X2_35,X2_36,X2_37,X2_38,X2_39,X2_40,X2_41,X2_42,X2_43,X2_44,X2_45,X2_46,X2_47,X2_48,X2_49,X2_50,X2_51,X2_52,X2_53,X2_54,X2_55,X2_56,X2_57,X2_58,X2_59,X2_60,X2_61,X2_62,X2_63,X2_64,X2_65,X2_66,X2_67,X2_68,X2_69,X2_70,X2_71,X2_72,X2_73,X2_74,X2_75,X2_76,X2_77,X2_78,X2_79,X2_80,X2_81,X2_82,X2_83,X2_84,X2_85,X2_86,X2_87,X2_88,X2_89,X2_90,X2_91,X2_92,X2_93,X2_94,X2_95,X2_96,X2_97,X2_98,X2_99,X2_100,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X3_13,X3_14,X3_15,X3_16,X3_17,X3_18,X3_19,X3_20,X3_21,X3_22,X3_23,X3_24,X3_25,X3_26,X3_27,X3_28,X3_29,X3_30,X3_31,X3_32,X3_33,X3_34,X3_35,X3_36,X3_37,X3_38,X3_39,X3_40,X3_41,X3_42,X3_43,X3_44,X3_45,X3_46,X3_47,X3_48,X3_49,X3_50,X3_51,X3_52,X3_53,X3_54,X3_55,X3_56,X3_57,X3_58,X3_59,X3_60,X3_61,X3_62,X3_63,X3_64,X3_65,X3_66,X3_67,X3_68,X3_69,X3_70,X3_71,X3_72,X3_73,X3_74,X3_75,X3_76,X3_77,X3_78,X3_79,X3_80,X3_81,X3_82,X3_83,X3_84,X3_85,X3_86,X3_87,X3_88,X3_89,X3_90,X3_91,X3_92,X3_93,X3_94,X3_95,X3_96,X3_97,X3_98,X3_99,X3_100,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X4_13,X4_14,X4_15,X4_16,X4_17,X4_18,X4_19,X4_20,X4_21,X4_22,X4_23,X4_24,X4_25,X4_26,X4_27,X4_28,X4_29,X4_30,X4_31,X4_32,X4_33,X4_34,X4_35,X4_36,X4_37,X4_38,X4_39,X4_40,X4_41,X4_42,X4_43,X4_44,X4_45,X4_46,X4_47,X4_48,X4_49,X4_50,X4_51,X4_52,X4_53,X4_54,X4_55,X4_56,X4_57,X4_58,X4_59,X4_60,X4_61,X4_62,X4_63,X4_64,X4_65,X4_66,X4_67,X4_68,X4_69,X4_70,X4_71,X4_72,X4_73,X4_74,X4_75,X4_76,X4_77,X4_78,X4_79,X4_80,X4_81,X4_82,X4_83,X4_84,X4_85,X4_86,X4_87,X4_88,X4_89,X4_90,X4_91,X4_92,X4_93,X4_94,X4_95,X4_96,X4_97,X4_98,X4_99,X4_100,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X5_13,X5_14,X5_15,X5_16,X5_17,X5_18,X5_19,X5_20,X5_21,X5_22,X5_23,X5_24,X5_25,X5_26,X5_27,X5_28,X5_29,X5_30,X5_31,X5_32,X5_33,X5_34,X5_35,X5_36,X5_37,X5_38,X5_39,X5_40,X5_41,X5_42,X5_43,X5_44,X5_45,X5_46,X5_47,X5_48,X5_49,X5_50,X5_51,X5_52,X5_53,X5_54,X5_55,X5_56,X5_57,X5_58,X5_59,X5_60,X5_61,X5_62,X5_63,X5_64,X5_65,X5_66,X5_67,X5_68,X5_69,X5_70,X5_71,X5_72,X5_73,X5_74,X5_75,X5_76,X5_77,X5_78,X5_79,X5_80,X5_81,X5_82,X5_83,X5_84,X5_85,X5_86,X5_87,X5_88,X5_89,X5_90,X5_91,X5_92,X5_93,X5_94,X5_95,X5_96,X5_97,X5_98,X5_99,X5_100,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X6_13,X6_14,X6_15,X6_16,X6_17,X6_18,X6_19,X6_20,X6_21,X6_22,X6_23,X6_24,X6_25,X6_26,X6_27,X6_28,X6_29,X6_30,X6_31,X6_32,X6_33,X6_34,X6_35,X6_36,X6_37,X6_38,X6_39,X6_40,X6_41,X6_42,X6_43,X6_44,X6_45,X6_46,X6_47,X6_48,X6_49,X6_50,X6_51,X6_52,X6_53,X6_54,X6_55,X6_56,X6_57,X6_58,X6_59,X6_60,X6_61,X6_62,X6_63,X6_64,X6_65,X6_66,X6_67,X6_68,X6_69,X6_70,X6_71,X6_72,X6_73,X6_74,X6_75,X6_76,X6_77,X6_78,X6_79,X6_80,X6_81,X6_82,X6_83,X6_84,X6_85,X6_86,X6_87,X6_88,X6_89,X6_90,X6_91,X6_92,X6_93,X6_94,X6_95,X6_96,X6_97,X6_98,X6_99,X6_100,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,X7_13,X7_14,X7_15,X7_16,X7_17,X7_18,X7_19,X7_20,X7_21,X7_22,X7_23,X7_24,X7_25,X7_26,X7_27,X7_28,X7_29,X7_30,X7_31,X7_32,X7_33,X7_34,X7_35,X7_36,X7_37,X7_38,X7_39,X7_40,X7_41,X7_42,X7_43,X7_44,X7_45,X7_46,X7_47,X7_48,X7_49,X7_50,X7_51,X7_52,X7_53,X7_54,X7_55,X7_56,X7_57,X7_58,X7_59,X7_60,X7_61,X7_62,X7_63,X7_64,X7_65,X7_66,X7_67,X7_68,X7_69,X7_70,X7_71,X7_72,X7_73,X7_74,X7_75,X7_76,X7_77,X7_78,X7_79,X7_80,X7_81,X7_82,X7_83,X7_84,X7_85,X7_86,X7_87,X7_88,X7_89,X7_90,X7_91,X7_92,X7_93,X7_94,X7_95,X7_96,X7_97,X7_98,X7_99,X7_100,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_18,X8_19,X8_20,X8_21,X8_22,X8_23,X8_24,X8_25,X8_26,X8_27,X8_28,X8_29,X8_30,X8_31,X8_32,X8_33,X8_34,X8_35,X8_36,X8_37,X8_38,X8_39,X8_40,X8_41,X8_42,X8_43,X8_44,X8_45,X8_46,X8_47,X8_48,X8_49,X8_50,X8_51,X8_52,X8_53,X8_54,X8_55,X8_56,X8_57,X8_58,X8_59,X8_60,X8_61,X8_62,X8_63,X8_64,X8_65,X8_66,X8_67,X8_68,X8_69,X8_70,X8_71,X8_72,X8_73,X8_74,X8_75,X8_76,X8_77,X8_78,X8_79,X8_80,X8_81,X8_82,X8_83,X8_84,X8_85,X8_86,X8_87,X8_88,X8_89,X8_90,X8_91,X8_92,X8_93,X8_94,X8_95,X8_96,X8_97,X8_98,X8_99,X8_100
0.03573148858923381,0.27770652799639206,0.5365619834143741,0.6595900016470211,0.5401385497426712,1.0,0.0106594441635044,-1.600257872243429,1.754827543426361,0.52951022694988,0.23979329480168846,0.23973594381027788,0.2398097476956076,0.24001385597501143,0.2403457975324199,0.2408014714434592,0.2413751440327073,0.242059454864473,0.24284543462575556,0.24372253825030568,0.24467869713789286,0.24570039485850312,0.24677277115710566,0.24787975921659566,0.24900426081675803,0.25012836309984954,0.2512335990390079,0.252301251415944,0.2533126972625306,0.25424978651354396,0.2550952453295915,0.25583309148644695,0.2564490466882379,0.25693092890449687,0.2572690070488014,0.25745630063058594,0.25748880847059086,0.25736565315580345,0.2570891315381729,0.2566646661007693,0.25610065719537467,0.25540824167947634,0.2546009689435982,0.25369441024860967,0.252705721189115,0.25165317950814164,0.25055572107870233,0.24943249550743485,0.248302459621447,0.24718402244334586,0.24609474972162654,0.24505113036187828,0.24406840189521636,0.24316042800063425,0.24233961843251803,0.24161688060195455,0.24100159238301164,0.24050158713688558,0.24012314404092563,0.23987097914191294,0.23974823475976845,0.23975646670371512,0.2398956301155982,0.240164065631806,0.24055848805054933,0.2410739799471575,0.2417039928472036,0.24244035877239045,0.24327331529588556,0.2441915476980469,0.24518225234830737,0.2462312259400235,0.24732298551183948,0.2484409241212934,0.2495675064277082,0.25068450717527363,0.2517732936073669,0.252815150251961,0.25379164145753436,0.2546850037738639,0.2554785570578699,0.25615712034846616,0.25670741637770544,0.2571184472958984,0.25738182394364856,0.25749203188833103,0.2574466194710463,0.2572462962315453,0.25689493417615195,0.2563994692376087,0.25576970567321766,0.25501803169671144,0.25415905989716286,0.25320921047220174,0.2521862585066969,0.2511088680583254,0.24999613542809357,0.24886716168564477,0.24774067053290014,0.24663468241014147,0.24556625002881724,0.2445512549678012,0.2436042602449303,0.2427384103530659,0.24196536836857402,0.24129527938088302,0.24073675041319473,0.24029683881824493,0.23998104339764048,0.23979329480168846,0.05246502661344334,0.05247300550016604,0.0524828737929945,0.052494534840801105,0.05250790228035249,0.05252289506825757,0.05253943113525872,0.05255742006515311,0.05257675520110666,0.05259730560537221,0.052618908343690506,0.0526413616224105,0.05266441935672475,0.052687787771023,0.0527111246071825,0.05273404142965059,0.05275610936314846,0.05277686838678874,0.05279584005490067,0.052812543244763616,0.052826512272301965,0.05283731649391594,0.052844580345304135,0.052848002667798204,0.05284737414334851,0.0528425916995923,0.05283366885286446,0.05282074112633883,0.052804065910845625,0.05278401642578791,0.05276106978286308,0.05273578954515789,0.05270880358727363,0.052680778464666254,0.05265239184759705,0.052624304816725614,0.05259713590669431,0.052571438688623254,0.05254768439402763,0.0525262506232453,0.05250741660294519,0.052491364834302626,0.05247818839015187,0.05246790265350778,0.05246045999741794,0.052455765811709874,0.05245369437612091,0.052454103322596916,0.05245684576491501,0.0524617795389894,0.05246877333753019,0.052477709799632795,0.05248848581085472,0.05250101038287532,0.05251520052904262,0.05253097555654205,0.052548250183157834,0.05256692687866826,0.05258688784221746,0.052607987062005264,0.05263004295650137,0.052652832152506907,0.05267608499457336,0.052699483381230317,0.05272266146860741,0.05274520966187808,0.05276668213083409,0.052786607850384186,0.05280450490158034,0.05281989750074261,0.05283233498038347,0.05284141174859738,0.05284678711882722,0.052848203836958936,0.05284550413852384,0.05283864224261823,0.05282769232734998,0.0528128512316263,0.052794435388477626,0.0527728718135255,0.05274868334171148,0.05272246871031477,0.05269487849908355,0.05266658831928868,0.052638270944237495,0.05261056924446838,0.052584071790531116,0.05255929279355735,0.05253665767520388,0.052516495031421556,0.05249903514346616,0.052484414575938484,0.052472685868372455,0.052463830942516984,0.05245777665314815,0.052454410913252626,0.05245359799935266,0.05245519193986709,0.05245904724725773,0.05246502661344334,0.20017636775016903,0.20134463183272155,0.20233483991125864,0.20313262036036664,0.20373069472410935,0.20412864888501758,0.2043323521707434,0.20435307233769828,0.20420635292821013,0.20391073321819295,0.20348639906694205,0.2029538550876799,0.20233270473379264,0.20164061557559057,0.2008925329697926,0.20010018747004238,0.19927192080964456,0.19841283330837683,0.19752523335885133,0.19660934850634473,0.19566423883647885,0.1946888382027251,0.1936830384602995,0.1926487273418528,0.1915906926052783,0.19051731381927886,0.18944097824111808,0.18837817763906664,0.18734926696024423,0.18637789132102278,0.18549011256791914,0.18471328838745416,0.18407477381420795,0.18360052584537978,0.18331369636327463,0.18323329710867683,0.1833730140360428,0.1837402383025134,0.18433536864791158,0.1851514259666479,0.18617400599058737,0.1873815803596036,0.1887461399420062,0.19023415715713898,0.19180782665227702,0.19342652685467715,0.1950484299357507,0.19663217609825384,0.19813852128907147,0.19953186656484606,0.20078158293868234,0.20186305747431346,0.20275840386466856,0.20345680238495423,0.20395445823400793,0.20425419199843822,0.20436469944427074,0.20429953839308126,0.20407591670317413,0.20371336635603074,0.2032323937675204,0.202653195553007,0.20199452232812556,0.20127276132144004,0.20050129247959791,0.19969015341393112,0.1988460271357329,0.19797254428202674,0.19707086970439383,0.1961405231617512,0.1951803667103177,0.19418967846850638,0.19316922487576188,0.19212224223617008,0.19105524371128668,0.18997857992785466,0.18890669928074963,0.1878580764757884,0.1868548029546775,0.18592185831118635,0.18508610531865594,0.1843750706800566,0.18381558757213742,0.18343238372492096,0.18324670020089487,0.18327502195250556,0.18352799282517498,0.18400957624356148,0.18471650949921664,0.18563808509801605,0.18675627735989117,0.18804621643729533,0.18947699513114147,0.1910127765500722,0.19261415340681562,0.19423969365761154,0.19584759369288168,0.19739735090272628,0.19885136349124216,0.20017636775016903,0.3110785016506061,0.3112331633141256,0.3112999438560501,0.31127817882344017,0.3111687554522904,0.31097406500284347,0.3106979281561569,0.31034549608851747,0.30992313002029215,0.3094382623164852,0.30889924258749313,0.3083151726434981,0.3076957345061413,0.3070510158781737,0.3063913374318079,0.3057270859517364,0.30506855676132705,0.30442580802424446,0.3038085285438703,0.3032259196955552,0.3026865912343929,0.3021984700105349,0.30176872014227235,0.3014036729499958,0.301108764915406,0.3008884820584643,0.30074630938141217,0.3006846843941538,0.30070495421031884,0.30080733630653445,0.30099088378673416,0.3012534568841559,0.30159170341782043,0.30200105189332815,0.3024757217419064,0.3030087556366579,0.3035920787262488,0.3042165888514294,0.30487228032265784,0.30554840172583225,0.306233645701879,0.30691636602605527,0.3075848149480675,0.3082273919719609,0.3088328942909361,0.30939075904533153,0.30989128838932417,0.3103258498495707,0.31068704636891764,0.3109688524582752,0.31116671477110913,0.3112776169845995,0.3113001100311995,0.31123430947802017,0.3110818622747292,0.31084588530053137,0.31053087826345704,0.31014261364737145,0.3096880066304755,0.309174968229452,0.308612245321024,0.3080092515825157,0.30737589367858953,0.3067223971085425,0.30605913594922673,0.3053964702589524,0.30474459417616806,0.3041133968298809,0.3035123371852982,0.30295033299544233,0.30243566321942833,0.3019758826686405,0.30157774727921033,0.30124714827095306,0.3009890535030004,0.3008074545327594,0.30070531819688123,0.30068454195138505,0.30074591274446566,0.30088906987038755,0.3011124730757986,0.3014133781366733,0.3017878231193577,0.3022306294502194,0.302735422567428,0.30329467712248903,0.30389979127381467,0.30454119348077047,0.30520848338823153,0.305890606041556,0.3065760560582139,0.3072531058457501,0.307910049845732,0.30853545538873745,0.30911841023729153,0.3096487572944832,0.3101173081430684,0.3105160288201263,0.3108381932379172,0.3110785016506061,0.000871270043470617,0.0008701213888847532,0.000868789272267297,0.0008672915534227455,0.000865641956745828,0.0008638506365000264,0.0008619250865777151,0.0008598713217668807,0.0008576952506693935,0.0008554041526961776,0.0008530081633163851,0.000850521664616322,0.0008479644747820329,0.0008453627331225312,0.0008427493888816917,0.0008401642232206557,0.0008376533635008107,0.0008352682846829257,0.0008330643302715641,0.0008310988202777414,0.0008294288421658305,0.0008281088401035369,0.0008271881273400924,0.0008267084473459622,0.00082670170393803,0.0008271879719473469,0.0008281738905568249,0.0008296515324795041,0.0008315978331877426,0.0008339746532521522,0.0008367295300968175,0.0008397971494275174,0.0008431015285067302,0.0008465588528887837,0.0008500808481123559,0.0008535785048884573,0.0008569659204519198,0.0008601639814057087,0.000863103604903313,0.0008657282816591052,0.0008679957259466914,0.0008698785271175823,0.0008713638008350658,0.0008724519396022925,0.0008731546454315809,0.0008734924811762033,0.0008734921962717155,0.0008731840695013677,0.0008725994734574808,0.0008717688130301978,0.0008707199340153146,0.0008694770461993649,0.0008680601631983627,0.0008664850306472186,0.0008647634940528368,0.0008629042450157881,0.0008609138762825548,0.0008587981692790896,0.0008565635305311201,0.0008542184852626791,0.0008517751285028197,0.0008492504283983738,0.0008466672758831542,0.0008440551819651529,0.0008414505402703465,0.0008388963981507176,0.000836441712814953,0.0008341401061445014,0.0008320481687397794,0.0008302233959374462,0.000828721862674276,0.0008275957584681394,0.0008268909086998448,0.0008266444057166438,0.0008268824658777207,0.0008276186193651678,0.0008288523303376142,0.0008305681362174308,0.0008327353852134608,0.0008353086376999137,0.000838228776104657,0.0008414248361225475,0.0008448165276124786,0.0008483173575960107,0.000851838205170764,0.0008552911373483659,0.0008585932067928638,0.0008616699484204332,0.0008644583004749095,0.0008669087203176516,0.000868986342037697,0.0008706711214647828,0.0008719570188108524,0.0008728503632724409,0.0008733676134496211,0.0008735327640440058,0.0008733746516903383,0.0008729243860486233,0.000872213085774106,0.000871270043470617,0.19561553914065308,0.19434313415385626,0.1932038054718553,0.19221351844699253,0.19138120805411768,0.19070906896395873,0.19019321941859324,0.18982468532242902,0.1895906319740043,0.18947575645698625,0.1894637447007037,0.18953869412333077,0.18968640577149232,0.1898954588255332,0.19015799478561574,0.1904701578255387,0.19083216066340922,0.19124797058000076,0.1917246364496129,0.1922713032195516,0.1928979834851052,0.193614174966309,0.19442742623658066,0.19534195968854406,0.19635745958326029,0.19746812382016254,0.1986620611634875,0.19992109215218615,0.2012209835472575,0.20253211519265868,0.2038205471370357,0.20504942635435025,0.20618064870861372,0.20717667469514667,0.20800238801001275,0.20862688442492683,0.20902508433187653,0.20917907466860974,0.20907910340906893,0.20872417095928608,0.2081221862570323,0.2072896798910605,0.20625109102374195,0.205037668277176,0.203686045981441,0.2022365752051739,0.20073150271954573,0.19921309952321822,0.19772184306274102,0.19629475348297606,0.19496397425892598,0.19375567199157254,0.19268931001451464,0.19177732709173217,0.19102522741765413,0.19043206295235185,0.18999126538566571,0.18969176413924746,0.1895193099977545,0.18945791216924088,0.18949129047818264,0.1896042443435871,0.1897838462110275,0.19002037888556714,0.1903079531346277,0.19064476309185213,0.19103296123712094,0.19147816067964013,0.19198859858249062,0.19257401917229897,0.19324435616936209,0.19400831100735644,0.1948719334398294,0.195837313954336,0.19690149223769463,0.19805567278910205,0.19928481839366435,0.20056766597346506,0.20187717935103988,0.20318142212961643,0.2044448038145346,0.20562962594014278,0.206697834384666,0.20761287067579198,0.20834150957558975,0.2088555724848803,0.2091334154756093,0.20916110584806177,0.20893322060398925,0.20845322269856403,0.2077333950675912,0.20679433705176845,0.20566405189103246,0.20437667640235588,0.20297092372074343,0.2014883259897496,0.19997137509983787,0.1984616651330142,0.19699813954019738,0.19561553914065308,0.7211138452721862,0.7211218468352014,0.721130984176532,0.7211410445142501,0.7211518039085711,0.7211630349188286,0.721174513822791,0.7211860270435068,0.7211973764912024,0.7212083836075217,0.7212188919906654,0.7212287685762959,0.721237903443862,0.7212462084051375,0.7212536146058482,0.7212600694279112,0.7212655330158583,0.7212699747644935,0.7212733700951264,0.7212756978154152,0.7212769383048843,0.7212770726977055,0.7212760831508345,0.7212739541946254,0.721270675071115,0.7212662428792196,0.7212606662729799,0.7212539694048117,0.721246195775063,0.7212374116445862,0.721227708688636,0.7212172056158587,0.7212060485410068,0.7211944099783217,0.7211824864077117,0.7211704944515162,0.721158665780422,0.7211472409389537,0.7211364623413565,0.7211265667361936,0.7211177774718287,0.7211102969144663,0.7211042993746709,0.721099924886065,0.7210972741500274,0.7210964049120764,0.7210973299697696,0.7211000169306812,0.7211043897463955,0.7211103319503274,0.7211176914304374,0.7211262864799148,0.7211359127964999,0.7211463510499854,0.7211573746114734,0.7211687570389462,0.721180278941274,0.7211917338945043,0.7212029331560098,0.7212137090083799,0.7212239166595493,0.7212334347220134,0.7212421643856675,0.7212500274800374,0.7212569636875081,0.7212629272158231,0.7212678832630574,0.7212718046101515,0.7212746686549281,0.7212764551585538,0.7212771449132142,0.7212767194621446,0.7212751619151679,0.7212724588105902,0.7212686028844822,0.7212635965280266,0.7212574556492789,0.7212502136128203,0.721241924912982,0.7212326682449668,0.7212225486721575,0.7212116986437351,0.7212002776891179,0.7211884706983145,0.7211764847834533,0.7211645448005657,0.7211528876874221,0.7211417558395843,0.7211313898009118,0.7211220205855177,0.721113861974933,0.7211071031462604,0.7211019019832614,0.7210983794014074,0.7210966149789275,0.7210966441287286,0.7210984569720974,0.7211019989875241,0.7211071734117993,0.7211138452721862,9.882930697211116e-8,8.940276321515984e-8,7.978378895694415e-8,7.012642602632732e-8,6.0585219014723e-8,5.131277367623668e-8,4.245734491556787e-8,3.4160492898852955e-8,2.6554845150133872e-8,1.9762000801335485e-8,1.3890610522396749e-8,9.034662224077147e-9,5.2719986096740365e-9,2.663088293320471e-9,1.2500677372516648e-9,1.0560668854074428e-9,2.0848272162275884e-9,4.320617052279172e-9,7.728445319088992e-9,1.225457145415097e-8,1.782730572024939e-8,2.4358090678434666e-8,3.174285096870156e-8,3.986359482544092e-8,4.859024695913584e-8,5.778268862861922e-8,6.729297697213005e-8,7.696771200507004e-8,8.665051615250352e-8,9.618458778714127e-8,1.0541528704177903e-7,1.1419270928299356e-7,1.223741992975071e-7,1.2982675779171535e-7,1.364292916560333e-7,1.420746610234725e-7,1.4667147978153683e-7,1.501456319893787e-7,1.5244147441704888e-7,1.535227046409854e-7,1.5337288401017433e-7,1.51995614421522e-7,1.494143763510575e-7,1.4567204236293644e-7,1.4083008510976826e-7,1.3496750178398652e-7,1.2817947853113655e-7,1.2057581910566833e-7,1.1227916264635e-7,1.0342301633591329e-7,9.414963013075368e-8,8.460774271352809e-8,7.495023015938692e-8,6.533169122503406e-8,5.590600533797044e-8,4.682390097177183e-8,3.8230572896343046e-8,3.026338663117352e-8,2.3049707241931533e-8,1.670488743798949e-8,1.1330446867446181e-8,7.012470752116044e-9,3.820251786982663e-9,1.8051947888929857e-9,1.0e-9,1.4181297803821851e-9,3.053583535924433e-9,5.880953705334595e-9,9.85579240600206e-9,1.4915266618075098e-8,2.097910045579349e-8,2.7950792630986596e-8,3.5719094408913646e-8,4.415972959137229e-8,5.313733425222349e-8,6.250759016189987e-8,7.211952212509209e-8,8.181792585341714e-8,9.144588952252161e-8,1.0084736885340344e-7,1.0986977249435247e-7,1.1836651183560476e-7,1.2619946744722077e-7,1.3324132347600753e-7,1.393777220021549e-7,1.4450919193011504e-7,1.485528117030183e-7,1.5144357195353066e-7,1.5313541277940307e-7,1.5360191999162862e-7,1.528366745511745e-7,1.5085325857246938e-7,1.4768492896960387e-7,1.4338397561098445e-7,1.3802078467738599e-7,1.3168263009654745e-7,1.2447221700770334e-7,1.1650600182291633e-7,1.079123141489179e-7,9.882930697211116e-8
