CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,T,objective1,objective2
0.033648268957361185,0.06376234205378999,0.665016731998144,0.3688420582827165,0.41235669529842056,0.11067278948190186,0.75000000999999,1.007172898649436,0.23757265699070473,503.15,226.0605616054613,0.0635109020729161
0.033648268957361185,0.05133499904449479,0.665016731998144,0.0,0.0,0.0,0.75000000999999,1.007172898649436,0.25,503.15,221.05061450768022,0.06248654278948786
0.031759301872661,0.053812103364510984,0.664428594762828,0.0,0.0,0.0,0.005,0.0,0.25,503.15,218.9541041157386,0.06351089207291721
0.03313403779881082,0.05875358952318515,0.658112372678004,0.0,0.0,0.0,0.005,0.0,0.25,503.15,226.0605615954637,0.06106488609847217
