CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.07382671549463363,0.2316171977939927,0.2945560867113737,0.0,0.0,0.0,0.166666,0.5601326141174385,0.4,468.6705341116698,0.03740198841922766
0.07352852660344703,0.23008298344112854,0.29638848995542444,0.0,0.0,0.0,0.166666,0.5618707385387337,0.4,468.46514154994026,0.037611232532075
0.07334446274715617,0.22914021432419202,0.2975153229286518,0.0,0.0,0.0,0.166666,0.5629407828918409,0.4,468.3237316311309,0.037739948473406844
0.07315997310919099,0.22819850376573503,0.29864152312507397,0.0,0.0,0.0,0.166666,0.5640110547106587,0.4,468.1709326459069,0.037868626263984934
0.0729750594243725,0.2272578638980124,0.2997670766776151,0.0,0.0,0.0,0.166666,0.5650814762739876,0.4,468.00678596382886,0.03799726626464646
0.07278972341007428,0.22631830668957098,0.3008919699003547,0.0,0.0,0.0,0.166666,0.566151969725593,0.4,467.831333016309,0.038125868846424014
0.0726039667665129,0.22537984394547472,0.3020161892880123,0.0,0.0,0.0,0.166666,0.5672224571004502,0.4,467.6446152884247,0.03825443439040264
0.07241779117667428,0.22444248730573702,0.30313972151758867,0.0,0.0,0.0,0.166666,0.5682928603531742,0.4,467.44667431046935,0.03838296328782813
0.07223119830616809,0.22350624824346682,0.30426255345036507,0.0,0.0,0.0,0.166666,0.5693631013869429,0.4,467.237551649432,0.038511455940262125
0.07204418980305655,0.2225711380629674,0.305384672133976,0.0,0.0,0.0,0.166666,0.570433102082595,0.4,467.0172889004341,0.03863991275975102
0.07185676729766959,0.22163716789786625,0.30650606480446413,0.0,0.0,0.0,0.166666,0.5715027843277664,0.4,466.78592767814007,0.03876833416899832
0.07166893240241182,0.22070434870928624,0.30762671888830195,0.0,0.0,0.0,0.166666,0.5725720700460557,0.4,466.54350960814065,0.03889672060153895
0.07148068671156702,0.21977269128405652,0.3087466220043764,0.0,0.0,0.0,0.166666,0.5736408812262579,0.4,466.2900763183109,0.039025072501914275
0.07129203180108978,0.21884220623298062,0.3098657619659296,0.0,0.0,0.0,0.166666,0.5747091399514943,0.4,466.025669430151,0.03915339032584842
0.07110296922839453,0.2179129039891589,0.3109841267824465,0.0,0.0,0.0,0.166666,0.5757767684282974,0.4,465.75033055010596,0.039281674540423556
0.07091350053213519,0.21698479480635818,0.3121017046615066,0.0,0.0,0.0,0.166666,0.5768436890156206,0.4,465.46410126087164,0.0394099256242568
0.07072362723198106,0.2160578887574368,0.3132184840105821,0.0,0.0,0.0,0.166666,0.5779098242537345,0.4,465.16702311268165,0.039538144067676
0.07053335082838405,0.21513219573281483,0.31433445343880106,0.0,0.0,0.0,0.166666,0.5789750968929998,0.4,464.85913761458204,0.03966633037289807
0.07034267280234112,0.21420772543900396,0.3154496017586549,0.0,0.0,0.0,0.166666,0.5800394299224724,0.4,464.5404862256943,0.0397944850542054
0.07015159461514836,0.21328448739717748,0.31656391798767414,0.0,0.0,0.0,0.166666,0.5811027465983453,0.4,464.21111034646776,0.03992260863812476
0.06996011770814987,0.21236249094179632,0.3176773913500538,0.0,0.0,0.0,0.166666,0.5821649704721881,0.4,463.8710513087285,0.04005070166350285
0.06976824350247901,0.21144174521928127,0.3187900112782397,0.0,0.0,0.0,0.166666,0.5832260254189684,0.4,463.52035037285424,0.04017876468219861
0.06957597339879192,0.21052225918672962,0.31990176741447846,0.0,0.0,0.0,0.166666,0.5842858356648486,0.4,463.15904870713183,0.040306798258239185
0.0693833087769961,0.20960404161068436,0.3210126496123195,0.0,0.0,0.0,0.166666,0.5853443258147358,0.4,462.78718739084104,0.040434802969025345
0.06919025099596998,0.20868710106594357,0.3221226479380864,0.0,0.0,0.0,0.166666,0.5864014208795979,0.4,462.4048073995288,0.040562779405001026
0.06899680139327571,0.20777144593441632,0.3232317526723079,0.0,0.0,0.0,0.166666,0.5874570463035579,0.4,462.0119495974058,0.04069072816993948
0.06880296128486593,0.2068570844040215,0.3243399543111125,0.0,0.0,0.0,0.166666,0.5885111279908456,0.4,461.6086547285495,0.04081864988112777
0.06860873196478322,0.20594402446762938,0.32544724356758736,0.0,0.0,0.0,0.166666,0.5895635923327642,0.4,461.19496340809775,0.040946545169552755
0.06841411470485388,0.205032273922038,0.3265536113731081,0.0,0.0,0.0,0.166666,0.5906143662351164,0.4,460.7709161134445,0.04107441468008832
0.06821911075438132,0.20412184036698883,0.32765904887862984,0.0,0.0,0.0,0.166666,0.591663377147234,0.4,460.3365531754216,0.04120225907168382
0.06802372133984752,0.20321273120420086,0.3287635474559516,0.0,0.0,0.0,0.166666,0.5927105530961949,0.4,459.89191476947707,0.04133007901755439
0.06782794766464476,0.202304953636409,0.32986709869894626,0.0,0.0,0.0,0.166666,0.5937558227388947,0.4,459.4370409068334,0.04145787520537114
0.06763179090996065,0.2013985146652384,0.33096969442480095,0.0,0.0,0.0,0.166666,0.5947991158474375,0.4,458.9719714241471,0.041585648337322804
0.06743525223289713,0.20049342109202228,0.33207132667508055,0.0,0.0,0.0,0.166666,0.5958403625841715,0.4,458.4967459795171,0.041713399130733235
0.06723845658494895,0.19958955587377458,0.33317198754127647,0.0,0.0,0.0,0.166666,0.5969314942154256,0.4,458.011359112468,0.041841124186089894
0.06705874529841419,0.19866984722289693,0.33427140747868883,0.0,0.0,0.0,0.167767204060137,0.6006034847057113,0.4,457.5096428633645,0.041968213412868834
0.06689277316930423,0.19773878222748287,0.33536844460321286,0.0,0.0,0.0,0.16980340259526935,0.6060416844980375,0.4,456.9933283315508,0.04209463491544627
