CO2_in,CO_in,H2_in,objective1_old,objective1,objective2,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,X1_51,X1_52,X1_53,X1_54,X1_55,X1_56,X1_57,X1_58,X1_59,X1_60,X1_61,X1_62,X1_63,X1_64,X1_65,X1_66,X1_67,X1_68,X1_69,X1_70,X1_71,X1_72,X1_73,X1_74,X1_75,X1_76,X1_77,X1_78,X1_79,X1_80,X1_81,X1_82,X1_83,X1_84,X1_85,X1_86,X1_87,X1_88,X1_89,X1_90,X1_91,X1_92,X1_93,X1_94,X1_95,X1_96,X1_97,X1_98,X1_99,X1_100,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,X2_26,X2_27,X2_28,X2_29,X2_30,X2_31,X2_32,X2_33,X2_34,X2_35,X2_36,X2_37,X2_38,X2_39,X2_40,X2_41,X2_42,X2_43,X2_44,X2_45,X2_46,X2_47,X2_48,X2_49,X2_50,X2_51,X2_52,X2_53,X2_54,X2_55,X2_56,X2_57,X2_58,X2_59,X2_60,X2_61,X2_62,X2_63,X2_64,X2_65,X2_66,X2_67,X2_68,X2_69,X2_70,X2_71,X2_72,X2_73,X2_74,X2_75,X2_76,X2_77,X2_78,X2_79,X2_80,X2_81,X2_82,X2_83,X2_84,X2_85,X2_86,X2_87,X2_88,X2_89,X2_90,X2_91,X2_92,X2_93,X2_94,X2_95,X2_96,X2_97,X2_98,X2_99,X2_100,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X3_13,X3_14,X3_15,X3_16,X3_17,X3_18,X3_19,X3_20,X3_21,X3_22,X3_23,X3_24,X3_25,X3_26,X3_27,X3_28,X3_29,X3_30,X3_31,X3_32,X3_33,X3_34,X3_35,X3_36,X3_37,X3_38,X3_39,X3_40,X3_41,X3_42,X3_43,X3_44,X3_45,X3_46,X3_47,X3_48,X3_49,X3_50,X3_51,X3_52,X3_53,X3_54,X3_55,X3_56,X3_57,X3_58,X3_59,X3_60,X3_61,X3_62,X3_63,X3_64,X3_65,X3_66,X3_67,X3_68,X3_69,X3_70,X3_71,X3_72,X3_73,X3_74,X3_75,X3_76,X3_77,X3_78,X3_79,X3_80,X3_81,X3_82,X3_83,X3_84,X3_85,X3_86,X3_87,X3_88,X3_89,X3_90,X3_91,X3_92,X3_93,X3_94,X3_95,X3_96,X3_97,X3_98,X3_99,X3_100,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X4_13,X4_14,X4_15,X4_16,X4_17,X4_18,X4_19,X4_20,X4_21,X4_22,X4_23,X4_24,X4_25,X4_26,X4_27,X4_28,X4_29,X4_30,X4_31,X4_32,X4_33,X4_34,X4_35,X4_36,X4_37,X4_38,X4_39,X4_40,X4_41,X4_42,X4_43,X4_44,X4_45,X4_46,X4_47,X4_48,X4_49,X4_50,X4_51,X4_52,X4_53,X4_54,X4_55,X4_56,X4_57,X4_58,X4_59,X4_60,X4_61,X4_62,X4_63,X4_64,X4_65,X4_66,X4_67,X4_68,X4_69,X4_70,X4_71,X4_72,X4_73,X4_74,X4_75,X4_76,X4_77,X4_78,X4_79,X4_80,X4_81,X4_82,X4_83,X4_84,X4_85,X4_86,X4_87,X4_88,X4_89,X4_90,X4_91,X4_92,X4_93,X4_94,X4_95,X4_96,X4_97,X4_98,X4_99,X4_100,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X5_13,X5_14,X5_15,X5_16,X5_17,X5_18,X5_19,X5_20,X5_21,X5_22,X5_23,X5_24,X5_25,X5_26,X5_27,X5_28,X5_29,X5_30,X5_31,X5_32,X5_33,X5_34,X5_35,X5_36,X5_37,X5_38,X5_39,X5_40,X5_41,X5_42,X5_43,X5_44,X5_45,X5_46,X5_47,X5_48,X5_49,X5_50,X5_51,X5_52,X5_53,X5_54,X5_55,X5_56,X5_57,X5_58,X5_59,X5_60,X5_61,X5_62,X5_63,X5_64,X5_65,X5_66,X5_67,X5_68,X5_69,X5_70,X5_71,X5_72,X5_73,X5_74,X5_75,X5_76,X5_77,X5_78,X5_79,X5_80,X5_81,X5_82,X5_83,X5_84,X5_85,X5_86,X5_87,X5_88,X5_89,X5_90,X5_91,X5_92,X5_93,X5_94,X5_95,X5_96,X5_97,X5_98,X5_99,X5_100,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X6_13,X6_14,X6_15,X6_16,X6_17,X6_18,X6_19,X6_20,X6_21,X6_22,X6_23,X6_24,X6_25,X6_26,X6_27,X6_28,X6_29,X6_30,X6_31,X6_32,X6_33,X6_34,X6_35,X6_36,X6_37,X6_38,X6_39,X6_40,X6_41,X6_42,X6_43,X6_44,X6_45,X6_46,X6_47,X6_48,X6_49,X6_50,X6_51,X6_52,X6_53,X6_54,X6_55,X6_56,X6_57,X6_58,X6_59,X6_60,X6_61,X6_62,X6_63,X6_64,X6_65,X6_66,X6_67,X6_68,X6_69,X6_70,X6_71,X6_72,X6_73,X6_74,X6_75,X6_76,X6_77,X6_78,X6_79,X6_80,X6_81,X6_82,X6_83,X6_84,X6_85,X6_86,X6_87,X6_88,X6_89,X6_90,X6_91,X6_92,X6_93,X6_94,X6_95,X6_96,X6_97,X6_98,X6_99,X6_100,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,X7_13,X7_14,X7_15,X7_16,X7_17,X7_18,X7_19,X7_20,X7_21,X7_22,X7_23,X7_24,X7_25,X7_26,X7_27,X7_28,X7_29,X7_30,X7_31,X7_32,X7_33,X7_34,X7_35,X7_36,X7_37,X7_38,X7_39,X7_40,X7_41,X7_42,X7_43,X7_44,X7_45,X7_46,X7_47,X7_48,X7_49,X7_50,X7_51,X7_52,X7_53,X7_54,X7_55,X7_56,X7_57,X7_58,X7_59,X7_60,X7_61,X7_62,X7_63,X7_64,X7_65,X7_66,X7_67,X7_68,X7_69,X7_70,X7_71,X7_72,X7_73,X7_74,X7_75,X7_76,X7_77,X7_78,X7_79,X7_80,X7_81,X7_82,X7_83,X7_84,X7_85,X7_86,X7_87,X7_88,X7_89,X7_90,X7_91,X7_92,X7_93,X7_94,X7_95,X7_96,X7_97,X7_98,X7_99,X7_100,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_18,X8_19,X8_20,X8_21,X8_22,X8_23,X8_24,X8_25,X8_26,X8_27,X8_28,X8_29,X8_30,X8_31,X8_32,X8_33,X8_34,X8_35,X8_36,X8_37,X8_38,X8_39,X8_40,X8_41,X8_42,X8_43,X8_44,X8_45,X8_46,X8_47,X8_48,X8_49,X8_50,X8_51,X8_52,X8_53,X8_54,X8_55,X8_56,X8_57,X8_58,X8_59,X8_60,X8_61,X8_62,X8_63,X8_64,X8_65,X8_66,X8_67,X8_68,X8_69,X8_70,X8_71,X8_72,X8_73,X8_74,X8_75,X8_76,X8_77,X8_78,X8_79,X8_80,X8_81,X8_82,X8_83,X8_84,X8_85,X8_86,X8_87,X8_88,X8_89,X8_90,X8_91,X8_92,X8_93,X8_94,X8_95,X8_96,X8_97,X8_98,X8_99,X8_100
0.034974722154966,0.293397930501205,0.521627347343829,1.66244626796675,420.872472902974,0.478769970458237,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.229320052897611,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.050201508869937,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.199455958108906,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283721,0.301412441283721,0.301412441283721,0.301412441283721,0.301412441283721,0.301412441283721,0.301412441283721,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.301412441283722,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.000814023526317,0.218796015313507,0.218796015313506,0.218796015313506,0.218796015313506,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.218796015313507,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,0.705535322671034,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08,7.92158246945059E-08
