CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.04247135291347331,0.2297280843708932,0.34612429249896715,0.5010328235091827,0.4828923784966696,0.2906493007971659,0.16666599000172047,0.7291666666772297,0.38167627021666634,418.65375656587815,0.04019688159812931
0.04174897502119061,0.22607933185675977,0.35332168996448243,0.4919821836712108,0.3998745322358813,0.23862575246389225,0.3961073266285754,-1.10000001099881,0.37885000315756706,417.9049941554752,0.04129572675442833
0.041737435233473445,0.2156044671272127,0.35956029515199384,0.4922211757357316,0.48310537090976535,0.2718879497220345,0.1666659900006978,0.7291666666695004,0.3830978024873201,418.1749619004824,0.042394581910680317
0.04136884023177898,0.20889847143971213,0.36595747821696073,0.48767776530726104,0.48308950826901353,0.2629577345984037,0.16666599000074103,0.7291666666691418,0.3837752101115482,417.5995107866775,0.04349343706694844
0.04099827262772842,0.2024179010403132,0.3721516673324383,0.4830276879530304,0.48297448254788805,0.25430411770909345,0.1666659900010889,0.7291666666696758,0.38443215899952005,416.818643077724,0.04459229222321984
0.0406252400825663,0.19615408789177155,0.37815089342597036,0.47826099852577303,0.4827481964744446,0.24591135794970484,0.1666659900011633,0.7291666666693342,0.3850697785996918,415.84475798925433,0.04569114737948962
0.040249360558672384,0.19009857242808692,0.38396300305507913,0.47336856002594807,0.48239913138519075,0.2377650672169995,0.16666599000124743,0.7291666666690443,0.3856890639581616,414.68916051019323,0.046790002535759816
0.03987034439886275,0.1842431377908961,0.38959562095437944,0.46834188987941167,0.4819161272349094,0.2298520108977015,0.16666599000134347,0.7291666666687968,0.3862908968558618,413.36217653973534,0.047888857692030225
0.03948797890437841,0.17857983392077725,0.3950561238705171,0.46317302197799676,0.48128818257107236,0.22215994181052626,0.16666599000145432,0.7291666666685822,0.3868760633043273,411.8732554696309,0.048987712848300786
0.03910211507811455,0.17310099363611256,0.4003516233006536,0.4578543826125298,0.4805042708372378,0.21467746182801783,0.16666599000158383,0.7291666666683945,0.38744526798511936,410.23106154883016,0.050086568004571404
0.03871265623439859,0.16779924242789276,0.40548895519924893,0.4523786783761614,0.47955316940001425,0.2073939062239627,0.16666599000173735,0.72916666666823,0.38799914613845976,408.4435552846302,0.05118542316084217
0.038319548211060483,0.16266750336811958,0.4104746750896649,0.4467387941452812,0.4784232978157931,0.20029924656227446,0.1666659900019224,0.7291666666680849,0.388538273331155,406.51806603497215,0.05228427831711291
0.037922770952073526,0.15769899826004558,0.4153150573225424,0.44092769931727055,0.4771025619992926,0.19338400862885238,0.16666599000214993,0.7291666666679557,0.38906317346533853,404.4613568414869,0.05338313347338367
0.037522331258753684,0.15288724594004552,0.42001609747222746,0.4349383605728749,0.47557820109434007,0.1866392025014366,0.16666599000243662,0.7291666666678399,0.38957432532897335,402.27968244931236,0.054481988629654504
0.03711825653400355,0.14822605846442946,0.4245835170650536,0.42876365951846523,0.4738366339563411,0.18005626235510408,0.1666659900028089,0.7291666666677338,0.39007216793651345,399.9788413617169,0.05558084378592535
0.03671058936730114,0.14370953577250417,0.4290227699970693,0.4223963136379536,0.4718633022204591,0.1736269940190901,0.166665990003232,0.7291666666676171,0.3905571048631254,397.564222687439,0.05667969894219618
0.036299382828197856,0.13933205930334402,0.43333905013078894,0.4158287990375595,0.469642506938141,0.16734352864228236,0.16666599000425544,0.7291666666676034,0.39102950773766926,395.04084845750197,0.05777855409846722
0.0358816984711336,0.13571159646002423,0.4375460172397702,0.40900372118288786,0.43799986055236845,0.1520788919831824,0.20327888503456876,0.7708333333313829,0.390860687829072,392.3923555359578,0.058877409254738375
0.03544453481012225,0.13233402411119013,0.44164307530788927,0.40168806285689157,0.39524370880442794,0.1339147148805852,0.3533094739795137,0.8541666666652777,0.3905783657707984,389.6349938383981,0.059976264411009
0.035046442440291176,0.12791596906239278,0.4456049312542388,0.39486746779823795,0.4079938683215169,0.13332799415724814,0.26700313878827814,0.8124999999991916,0.3914326572430772,386.84700087395686,0.06107511956728013
0.03462160414968239,0.12433023532585233,0.4494733396736286,0.3874156168507071,0.3900537307910436,0.12384726891684027,0.35921703159396773,0.8541666666662462,0.3915748208508366,383.94016012197676,0.06217397472355083
0.03420938407106594,0.12017665350863262,0.45323586900295865,0.38000817359935884,0.4014525226506756,0.12295594867331684,0.27151032882121695,0.8124999999999281,0.39237809341734287,380.9593782923029,0.0632728298798218
0.033784892079641186,0.11679355642445406,0.45690340245270006,0.3721912954365794,0.38381604709542644,0.11420425084119219,0.3646414614640286,0.8541666666667365,0.3925181490432047,377.89023396956486,0.06437168503609263
0.03336140861995879,0.11318995902143623,0.46047778989682425,0.3641947728267867,0.380242657748445,0.10952377682559089,0.36719527982207206,0.8541666666670009,0.39297084246178077,374.7406057894521,0.06547054019236369
0.032923517718218456,0.10995240503121029,0.4639660101550744,0.355435378963499,0.36816042161705526,0.10296144777888307,0.500000009982634,-1.1000000109982357,0.3931580670954969,371.504031849756,0.06656939534863462
0.03249556707520903,0.10654114533912737,0.4673642599190701,0.34692870663733705,0.3641765914647748,0.09857694870431126,0.5000000099837288,-1.1000000109982502,0.3935990276665936,368.2027235012366,0.06766825050490557
0.032063947534979355,0.10322770582408113,0.47067984679140246,0.33811910316598454,0.35978341415322684,0.09425616789337547,0.50000000998462,-1.1000000109982593,0.3940284998495372,364.8282326426566,0.06876710566117646
0.03162860200629224,0.1000091066765999,0.4739156643845569,0.32898988732565687,0.3549428467456266,0.08999320719340155,0.5000000099853449,-1.1000000109982628,0.39444662693255095,361.3834448685867,0.06986596081744738
