CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,T,objective1,objective2
0.03275675034810341,0.12140592385771735,0.6017349861525275,0.3524188096012096,0.4181167267486208,0.20795313787569886,0.16785235521039363,0.7291666666666653,0.2441023396416517,503.15,615.9239793955708,0.10126210402120187
0.03275675034810341,0.11550826349936905,0.6017349861525275,0.0,0.0,0.0,0.16785235521039363,0.7291666666666653,0.25,503.15,611.1072311191821,0.1004701977449009
0.030381691772034914,0.11627722153009744,0.6033410866978677,0.0,0.0,0.0,0.005,0.0,0.25,503.15,609.2518405411126,0.10126209402124121
0.03087265033980831,0.12034180952774262,0.5987855401324491,0.0,0.0,0.0,0.005,0.0,0.25,503.15,615.9239793856414,0.09928698133654762
