CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,T,objective1,objective2
0.03478115141433006,0.0830239171697822,0.6389692476821861,0.3413927479535639,0.5348858645528789,0.18258071693837444,0.49570551024169707,0.851877843980255,0.24322568373370165,503.15,182.60754808186428,0.040822465375521304
0.03478115141433006,0.07624960090348387,0.6389692476821861,0.0,0.0,0.0,0.49570551024169707,0.851877843980255,0.25,503.15,175.0563672226248,0.039134376233486486
0.02875702618583782,0.0630669948567157,0.6581759789574465,0.0,0.0,0.0,0.005,0.0,0.25,503.15,151.01901842580577,0.04082245537552145
0.03511057509173038,0.08217707637991863,0.6327123485283511,0.0,0.0,0.0,0.005,0.0,0.25,503.15,182.60754807187158,0.03864472504131974
