CO2_in,CO_in,H2_in,Af,A1,A2,w,phi,N2,objective1,objective2
0.04426551754572479,0.16720114195263264,0.38853334050164257,0.0,0.0,0.0,0.005,0.0,0.4,246.83421976291456,0.028452601398938345
0.04388335410165281,0.16203429757548143,0.39408234832286576,0.0,0.0,0.0,0.005,0.0,0.4,246.21892001898124,0.029146496727990023
0.04349271461101451,0.15705981367273605,0.39944747171624945,0.0,0.0,0.0,0.005,0.0,0.4,245.51280562960713,0.029840392057052613
0.04309420869611471,0.15226875188989863,0.40463703941398665,0.0,0.0,0.0,0.005,0.0,0.4,244.72114730755615,0.030534287386122076
0.042688459186304706,0.14765260077991582,0.4096589400337796,0.0,0.0,0.0,0.005,0.0,0.4,243.84883124056853,0.031228182715196163
0.04227609291903959,0.1432032670064262,0.41452064007453426,0.0,0.0,0.0,0.005,0.0,0.4,242.90039816730925,0.031922078044273314
0.0418577334661379,0.13891306345915053,0.41922920307471156,0.0,0.0,0.0,0.005,0.0,0.4,241.88007782398,0.03261597337335289
0.041433995444086644,0.13477469525028798,0.4237913093056255,0.0,0.0,0.0,0.005,0.0,0.4,240.7918193876758,0.03330986870243416
0.04100548012505387,0.1307812443342295,0.42821327554071675,0.0,0.0,0.0,0.005,0.0,0.4,239.63931845015443,0.034003764031516726
0.04057277211352268,0.12692615331628493,0.4325010745701924,0.0,0.0,0.0,0.005,0.0,0.4,238.42604097748537,0.0346976593606004
0.04013643689364733,0.12320320887852432,0.4366603542278284,0.0,0.0,0.0,0.005,0.0,0.4,237.15524464489923,0.03539155468968493
0.039697019085851784,0.1196065251437476,0.44069645577040056,0.0,0.0,0.0,0.005,0.0,0.4,235.82999788022872,0.03608545001877009
0.03925504127896459,0.11613052721537727,0.44461443150565816,0.0,0.0,0.0,0.005,0.0,0.4,234.4531969019867,0.03677934534785585
0.03881100332724466,0.11276993506648927,0.4484190616062661,0.0,0.0,0.0,0.005,0.0,0.4,233.02758099801483,0.03747324067694207
0.03836538202079973,0.10951974790121076,0.4521148700779895,0.0,0.0,0.0,0.005,0.0,0.4,231.55574625658988,0.038167136006028696
0.037918631053792104,0.10637522907312735,0.45570613987308056,0.0,0.0,0.0,0.005,0.0,0.4,230.04015793293362,0.038861031335115676
0.037471181228020095,0.10333189161569808,0.4591969271562819,0.0,0.0,0.0,0.005,0.0,0.4,228.48316160942133,0.039554926664202905
0.0370234408404144,0.10038548441698529,0.4625910747426004,0.0,0.0,0.0,0.005,0.0,0.4,226.88699328672183,0.040248821993290315
0.036575796212082866,0.09753197905380324,0.4658922247341139,0.0,0.0,0.0,0.005,0.0,0.4,225.25378852511477,0.040942717322378135
0.03612861232408412,0.09476755728742235,0.4691038303884935,0.0,0.0,0.0,0.005,0.0,0.4,223.58559073976193,0.04163661265146603
0.035682233531379656,0.09208859921333531,0.472229167255285,0.0,0.0,0.0,0.005,0.0,0.4,221.8843587404405,0.042330507980554044
0.035236984331617,0.08949167205056419,0.47527134361781886,0.0,0.0,0.0,0.005,0.0,0.4,220.15197359479887,0.043024403309642266
0.03479317016971564,0.08697351955095367,0.47823331027933064,0.0,0.0,0.0,0.005,0.0,0.4,218.3902448843061,0.0437182986387307
0.03435107826281024,0.08453105200543443,0.48111786973175535,0.0,0.0,0.0,0.005,0.0,0.4,216.60091641349698,0.04441219396781908
0.03391097843307779,0.082161336821982,0.48392768474494025,0.0,0.0,0.0,0.005,0.0,0.4,214.7856714256749,0.04510608929690777
0.0334731239384402,0.07986158964867417,0.4866652864128856,0.0,0.0,0.0,0.005,0.0,0.4,212.9461373717714,0.045799984625996305
0.033037752293167355,0.07762916601459212,0.48933308169224066,0.0,0.0,0.0,0.005,0.0,0.4,211.0838902733884,0.04649387995508519
0.03260508607209905,0.07546155346125213,0.4919333604666488,0.0,0.0,0.0,0.005,0.0,0.4,209.20045871613425,0.047187775284173915
0.032175333693587944,0.07335636413751516,0.4944683021688969,0.0,0.0,0.0,0.005,0.0,0.4,207.29732750500347,0.04788167061326294
0.03174869017742074,0.071311327831551,0.4969399819910283,0.0,0.0,0.0,0.005,0.0,0.4,205.3759410097746,0.048575565942351885
0.03132533787491014,0.069324285414198,0.49935037671089194,0.0,0.0,0.0,0.005,0.0,0.4,203.4377062250169,0.04926946127144092
0.030905447169130216,0.06739318266903871,0.5017013701618311,0.0,0.0,0.0,0.005,0.0,0.4,201.4839955663775,0.049963356600530064
0.03048917714389589,0.06551606448553088,0.5039947583705733,0.0,0.0,0.0,0.005,0.0,0.4,199.5161494221878,0.05065725192961916
0.030076676220603164,0.06369106939264066,0.5062322543867561,0.0,0.0,0.0,0.005,0.0,0.4,197.53547847713676,0.05135114725870839
0.029668082762466456,0.061916424411559486,0.5084154928259742,0.0,0.0,0.0,0.005,0.0,0.4,195.54326582272608,0.05204504258779771
0.029263525646022946,0.060190440207210504,0.5105460341467667,0.0,0.0,0.0,0.005,0.0,0.4,193.5407688674143,0.05273893791688701
0.02886312480004671,0.05851150651938992,0.5126253686805634,0.0,0.0,0.0,0.005,0.0,0.4,191.52922105778464,0.05343283324597625
0.02846699171222438,0.05687808785549346,0.5146549204322823,0.0,0.0,0.0,0.005,0.0,0.4,189.50983342066846,0.05412672857506565
0.028075229904096596,0.05528871942788062,0.5166360506680228,0.0,0.0,0.0,0.005,0.0,0.4,187.48379593494138,0.054820623904155215
0.027687935374808466,0.053742003320065075,0.5185700613051265,0.0,0.0,0.0,0.005,0.0,0.4,185.45227874064844,0.05551451923324472
0.027305197013651337,0.05223660486758913,0.5204581981187596,0.0,0.0,0.0,0.005,0.0,0.4,183.41643319218812,0.0562084145623341
0.026927096969230378,0.050771249252645624,0.5223016537781241,0.0,0.0,0.0,0.005,0.0,0.4,181.377392761527,0.056902309891423794
0.025862327559855815,0.050011226021548436,0.5241264464185957,0.0,0.0,0.0,0.005,0.0,0.4,179.27749637084023,0.05759620522050743
0.023832483273182423,0.05001122598791249,0.5261562907389051,0.0,0.0,0.0,0.005,0.0,0.4,176.5833661392856,0.05829010054958246
0.021237372179142667,0.050011225979544445,0.528751401841313,0.0,0.0,0.0,0.005,0.0,0.4,172.4058790494055,0.058984005878639584
