CO2_in;CO_in;H2_in;N_in;Af;A1;A2;w;phi;objective1;objective2;X1_1;X1_2;X1_3;X1_4;X1_5;X1_6;X1_7;X1_8;X1_9;X1_10;X1_11;X1_12;X1_13;X1_14;X1_15;X1_16;X1_17;X1_18;X1_19;X1_20;X1_21;X1_22;X1_23;X1_24;X1_25;X1_26;X1_27;X1_28;X1_29;X1_30;X1_31;X1_32;X1_33;X1_34;X1_35;X1_36;X1_37;X1_38;X1_39;X1_40;X1_41;X1_42;X1_43;X1_44;X1_45;X1_46;X1_47;X1_48;X1_49;X1_50;X1_51;X1_52;X1_53;X1_54;X1_55;X1_56;X1_57;X1_58;X1_59;X1_60;X1_61;X1_62;X1_63;X1_64;X1_65;X1_66;X1_67;X1_68;X1_69;X1_70;X1_71;X1_72;X1_73;X1_74;X1_75;X1_76;X1_77;X1_78;X1_79;X1_80;X1_81;X1_82;X1_83;X1_84;X1_85;X1_86;X1_87;X1_88;X1_89;X1_90;X1_91;X1_92;X1_93;X1_94;X1_95;X1_96;X1_97;X1_98;X1_99;X1_100;X2_1;X2_2;X2_3;X2_4;X2_5;X2_6;X2_7;X2_8;X2_9;X2_10;X2_11;X2_12;X2_13;X2_14;X2_15;X2_16;X2_17;X2_18;X2_19;X2_20;X2_21;X2_22;X2_23;X2_24;X2_25;X2_26;X2_27;X2_28;X2_29;X2_30;X2_31;X2_32;X2_33;X2_34;X2_35;X2_36;X2_37;X2_38;X2_39;X2_40;X2_41;X2_42;X2_43;X2_44;X2_45;X2_46;X2_47;X2_48;X2_49;X2_50;X2_51;X2_52;X2_53;X2_54;X2_55;X2_56;X2_57;X2_58;X2_59;X2_60;X2_61;X2_62;X2_63;X2_64;X2_65;X2_66;X2_67;X2_68;X2_69;X2_70;X2_71;X2_72;X2_73;X2_74;X2_75;X2_76;X2_77;X2_78;X2_79;X2_80;X2_81;X2_82;X2_83;X2_84;X2_85;X2_86;X2_87;X2_88;X2_89;X2_90;X2_91;X2_92;X2_93;X2_94;X2_95;X2_96;X2_97;X2_98;X2_99;X2_100;X3_1;X3_2;X3_3;X3_4;X3_5;X3_6;X3_7;X3_8;X3_9;X3_10;X3_11;X3_12;X3_13;X3_14;X3_15;X3_16;X3_17;X3_18;X3_19;X3_20;X3_21;X3_22;X3_23;X3_24;X3_25;X3_26;X3_27;X3_28;X3_29;X3_30;X3_31;X3_32;X3_33;X3_34;X3_35;X3_36;X3_37;X3_38;X3_39;X3_40;X3_41;X3_42;X3_43;X3_44;X3_45;X3_46;X3_47;X3_48;X3_49;X3_50;X3_51;X3_52;X3_53;X3_54;X3_55;X3_56;X3_57;X3_58;X3_59;X3_60;X3_61;X3_62;X3_63;X3_64;X3_65;X3_66;X3_67;X3_68;X3_69;X3_70;X3_71;X3_72;X3_73;X3_74;X3_75;X3_76;X3_77;X3_78;X3_79;X3_80;X3_81;X3_82;X3_83;X3_84;X3_85;X3_86;X3_87;X3_88;X3_89;X3_90;X3_91;X3_92;X3_93;X3_94;X3_95;X3_96;X3_97;X3_98;X3_99;X3_100;X4_1;X4_2;X4_3;X4_4;X4_5;X4_6;X4_7;X4_8;X4_9;X4_10;X4_11;X4_12;X4_13;X4_14;X4_15;X4_16;X4_17;X4_18;X4_19;X4_20;X4_21;X4_22;X4_23;X4_24;X4_25;X4_26;X4_27;X4_28;X4_29;X4_30;X4_31;X4_32;X4_33;X4_34;X4_35;X4_36;X4_37;X4_38;X4_39;X4_40;X4_41;X4_42;X4_43;X4_44;X4_45;X4_46;X4_47;X4_48;X4_49;X4_50;X4_51;X4_52;X4_53;X4_54;X4_55;X4_56;X4_57;X4_58;X4_59;X4_60;X4_61;X4_62;X4_63;X4_64;X4_65;X4_66;X4_67;X4_68;X4_69;X4_70;X4_71;X4_72;X4_73;X4_74;X4_75;X4_76;X4_77;X4_78;X4_79;X4_80;X4_81;X4_82;X4_83;X4_84;X4_85;X4_86;X4_87;X4_88;X4_89;X4_90;X4_91;X4_92;X4_93;X4_94;X4_95;X4_96;X4_97;X4_98;X4_99;X4_100;X5_1;X5_2;X5_3;X5_4;X5_5;X5_6;X5_7;X5_8;X5_9;X5_10;X5_11;X5_12;X5_13;X5_14;X5_15;X5_16;X5_17;X5_18;X5_19;X5_20;X5_21;X5_22;X5_23;X5_24;X5_25;X5_26;X5_27;X5_28;X5_29;X5_30;X5_31;X5_32;X5_33;X5_34;X5_35;X5_36;X5_37;X5_38;X5_39;X5_40;X5_41;X5_42;X5_43;X5_44;X5_45;X5_46;X5_47;X5_48;X5_49;X5_50;X5_51;X5_52;X5_53;X5_54;X5_55;X5_56;X5_57;X5_58;X5_59;X5_60;X5_61;X5_62;X5_63;X5_64;X5_65;X5_66;X5_67;X5_68;X5_69;X5_70;X5_71;X5_72;X5_73;X5_74;X5_75;X5_76;X5_77;X5_78;X5_79;X5_80;X5_81;X5_82;X5_83;X5_84;X5_85;X5_86;X5_87;X5_88;X5_89;X5_90;X5_91;X5_92;X5_93;X5_94;X5_95;X5_96;X5_97;X5_98;X5_99;X5_100;X6_1;X6_2;X6_3;X6_4;X6_5;X6_6;X6_7;X6_8;X6_9;X6_10;X6_11;X6_12;X6_13;X6_14;X6_15;X6_16;X6_17;X6_18;X6_19;X6_20;X6_21;X6_22;X6_23;X6_24;X6_25;X6_26;X6_27;X6_28;X6_29;X6_30;X6_31;X6_32;X6_33;X6_34;X6_35;X6_36;X6_37;X6_38;X6_39;X6_40;X6_41;X6_42;X6_43;X6_44;X6_45;X6_46;X6_47;X6_48;X6_49;X6_50;X6_51;X6_52;X6_53;X6_54;X6_55;X6_56;X6_57;X6_58;X6_59;X6_60;X6_61;X6_62;X6_63;X6_64;X6_65;X6_66;X6_67;X6_68;X6_69;X6_70;X6_71;X6_72;X6_73;X6_74;X6_75;X6_76;X6_77;X6_78;X6_79;X6_80;X6_81;X6_82;X6_83;X6_84;X6_85;X6_86;X6_87;X6_88;X6_89;X6_90;X6_91;X6_92;X6_93;X6_94;X6_95;X6_96;X6_97;X6_98;X6_99;X6_100;X7_1;X7_2;X7_3;X7_4;X7_5;X7_6;X7_7;X7_8;X7_9;X7_10;X7_11;X7_12;X7_13;X7_14;X7_15;X7_16;X7_17;X7_18;X7_19;X7_20;X7_21;X7_22;X7_23;X7_24;X7_25;X7_26;X7_27;X7_28;X7_29;X7_30;X7_31;X7_32;X7_33;X7_34;X7_35;X7_36;X7_37;X7_38;X7_39;X7_40;X7_41;X7_42;X7_43;X7_44;X7_45;X7_46;X7_47;X7_48;X7_49;X7_50;X7_51;X7_52;X7_53;X7_54;X7_55;X7_56;X7_57;X7_58;X7_59;X7_60;X7_61;X7_62;X7_63;X7_64;X7_65;X7_66;X7_67;X7_68;X7_69;X7_70;X7_71;X7_72;X7_73;X7_74;X7_75;X7_76;X7_77;X7_78;X7_79;X7_80;X7_81;X7_82;X7_83;X7_84;X7_85;X7_86;X7_87;X7_88;X7_89;X7_90;X7_91;X7_92;X7_93;X7_94;X7_95;X7_96;X7_97;X7_98;X7_99;X7_100;X8_1;X8_2;X8_3;X8_4;X8_5;X8_6;X8_7;X8_8;X8_9;X8_10;X8_11;X8_12;X8_13;X8_14;X8_15;X8_16;X8_17;X8_18;X8_19;X8_20;X8_21;X8_22;X8_23;X8_24;X8_25;X8_26;X8_27;X8_28;X8_29;X8_30;X8_31;X8_32;X8_33;X8_34;X8_35;X8_36;X8_37;X8_38;X8_39;X8_40;X8_41;X8_42;X8_43;X8_44;X8_45;X8_46;X8_47;X8_48;X8_49;X8_50;X8_51;X8_52;X8_53;X8_54;X8_55;X8_56;X8_57;X8_58;X8_59;X8_60;X8_61;X8_62;X8_63;X8_64;X8_65;X8_66;X8_67;X8_68;X8_69;X8_70;X8_71;X8_72;X8_73;X8_74;X8_75;X8_76;X8_77;X8_78;X8_79;X8_80;X8_81;X8_82;X8_83;X8_84;X8_85;X8_86;X8_87;X8_88;X8_89;X8_90;X8_91;X8_92;X8_93;X8_94;X8_95;X8_96;X8_97;X8_98;X8_99;X8_100
0.010058335963515037;0.10750958338676503;0.7749224936317358;0.10750958701798417;0.9516397186205755;1.0;0.9999999748149543;0.16283870962748212;0.8274039310380854;137.49123223401773;0.6994810101303506;0.08695458889493209;0.0946243141449123;0.10256589912465762;0.110638603052187;0.11866636919385878;0.12644180374289488;0.13373335972983433;0.14029529509557043;0.1458795409178199;0.15024844934041356;0.15318769200123245;0.15451924223640565;0.15411484218070537;0.1519099666160856;0.14791693669113254;0.14223423282983694;0.1350483097436203;0.12662502850246868;0.11729006068267364;0.10740046148500272;0.09731199920674209;0.08734797454193542;0.07777493015796955;0.06878917756113534;0.060516092380500944;0.05302208728133405;0.04633678788545605;0.040479392865052366;0.035479003972670925;0.0313780782398251;0.02821617931289227;0.02600471357673682;0.024709874820195182;0.02425388125464436;0.024531739775741666;0.025433354819012995;0.026861550350954194;0.02874177450413843;0.031024312715263336;0.03368209276577113;0.03670681022104155;0.04010483393528474;0.04389334682667758;0.0480966607522745;0.052742461674733544;0.05785772975857355;0.06346414749268169;0.06957292392516579;0.07617911846627023;0.08325573888544643;0.09074809475493675;0.09856906844376072;0.10659606765212308;0.11467040005784469;0.12259963838861046;0.1301632250507157;0.13712112723388153;0.1432248778005922;0.1482300052951105;0.15190891078719512;0.15406377390070716;0.15453972607418953;0.1532386315319429;0.15013290197033372;0.14527715731731303;0.13881424034407414;0.13097208704213392;0.12204954929819342;0.11239193736295226;0.10235979108979656;0.09229622533132567;0.08249859173261338;0.07319922532929066;0.06455823894162703;0.056669300330414556;0.04957720239825354;0.04330315919561234;0.03786962590401645;0.033313272939678736;0.029678099025094655;0.026992614738340963;0.02524668895330533;0.024383207107586683;0.024308088314304144;0.024911110555742758;0.026086875408932557;0.027748835982568904;0.029834934924015073;0.03230720759988526;0.035148483618513346;0.03835829480521258;0.04194888383276289;0.04594145670148008;0.050362496545275484;0.05523987518283478;0.06059853435761565;0.06645560213405195;0.07281494524099114;0.07966133270373048;0.08695458889493209;0.008952689758914566;0.00898137671848076;0.0089988367921774;0.009006651072123038;0.009006962086867912;0.009002505800340219;0.008996480933814825;0.008992207804035436;0.008992584988198259;0.008999444822333254;0.009012993966388511;0.009031533603586502;0.009051553438285606;0.009068138859942891;0.0090755223279708;0.009067602280483224;0.009038316763247888;0.00898183258335314;0.008892559328694356;0.008765026244229616;0.008593694832807898;0.0083728520281997;0.00809686776660599;0.007761318033542293;0.007365686613855875;0.006918213188697659;0.006442211821999435;0.005980361464153871;0.005590889740899076;0.005332075319457177;0.00524081403801327;0.0053185855071579856;0.005533898819572741;0.0058380308373567535;0.006183113704159693;0.006533392349576969;0.006867464906146199;0.007175011451787033;0.007452440098549617;0.007699658872688975;0.007918194434539592;0.008110217035716516;0.008278057670552388;0.0084239659729598;0.008549983360144002;0.008657877424940346;0.00874911860337247;0.008824895150818138;0.008886167654875215;0.008933764513718658;0.008968516655132578;0.008991423253478929;0.009003829920273139;0.0090075868137019;0.009005137876023446;0.008999479254124228;0.008993926909285173;0.008991668098480633;0.00899514852178033;0.009005444007396708;0.009021820501046147;0.009041638979694823;0.009060622533674581;0.009073359608755544;0.009073858174877871;0.0090560010950206;0.009013828695519182;0.00894163718703143;0.008833917687560023;0.008685188589612364;0.00848982354012935;0.008242079392116082;0.007936708235882385;0.007570774403256257;0.007147399936841254;0.006681575505655927;0.006206116724883427;0.005772685355165049;0.005442108610064262;0.0052645205371337515;0.0052599094647946204;0.00541191998986431;0.00567805309607604;0.006008037457818239;0.006359253715131417;0.006703305108257915;0.007024890918035249;0.007317550599576874;0.007579753572769442;0.007812384218401523;0.008017374330843943;0.008197015724717037;0.008353619896504327;0.008489343677631461;0.008606096928604645;0.008705499185989653;0.008788875501276815;0.00885729093357558;0.008911625489018265;0.008952689758914566;0.049792167004585004;0.04753838019580215;0.04485510202495218;0.041927580706409895;0.03894170751277289;0.036068673865637835;0.0334519240625538;0.03119763476167635;0.029369206701212073;0.027985582933880024;0.027022802424850462;0.026418126848598285;0.02607630128986388;0.02587787262627822;0.025689730596882978;0.02537788753333207;0.024821881013289807;0.02392927362202524;0.0226479785450688;0.02097401594612284;0.018953007410218218;0.016675044772502097;0.014263988576686634;0.011863152841836574;0.009619391889084264;0.007667089281735729;0.006113413026146978;0.005027483517470292;0.00443810917600391;0.004343819351068879;0.004732339882921992;0.005599172147980176;0.0069550714538028835;0.008820206053746685;0.011210483283628203;0.014123470243293232;0.017528510019510717;0.02136181565802969;0.0255254965583834;0.02988977986287626;0.034298387699833226;0.03857706966252141;0.04254481819435958;0.04602675821761268;0.048867392856858066;0.05094287670547004;0.052171180820411944;0.05251926002967666;0.05200653906033455;0.050704210273619765;0.04873007418500761;0.046239052700442165;0.04341008156352952;0.04043072623036795;0.03748133936235453;0.03472066968858225;0.03227446953650823;0.030227966286972337;0.02862232351489154;0.02745466310454956;0.026680979978824893;0.02622136869997643;0.025967301073038972;0.025791033021239973;0.025557292026611743;0.025137000089194426;0.024421972091516447;0.023338638892028425;0.021858362885488532;0.020002201499482987;0.01783904009592895;0.01547746919039192;0.01305300768673356;0.010712763619110378;0.00859931678499737;0.006835129623167927;0.005509289304789839;0.004670311007028917;0.00432984549395162;0.004478349577873051;0.005105641095425761;0.006214807105824985;0.007822711503344062;0.009949282376195813;0.012602812898806664;0.015767665902882526;0.019396959442568522;0.023409770023195286;0.02769179416835004;0.03209913293119139;0.036465269948066086;0.04061104089154619;0.044356838618263665;0.04753585271830278;0.05000698599868668;0.051666199869533504;0.05245527745570657;0.05236722486409298;0.05144771441569529;0.049792167004585004;0.7586099412967273;0.7541591318636782;0.749349898943191;0.7443003480800519;0.739160613691914;0.7341062882312751;0.7293260070253725;0.7250044242528357;0.7213032476712535;0.7183439030462311;0.7161952901059234;0.7148688495405201;0.714321261870572;0.7144634160235267;0.7151734689350513;0.716311853989798;0.7177364994538429;0.7193168633631263;0.7209455964873174;0.7225468537150569;0.7240806258720817;0.7255429894966102;0.726962816302686;0.7283961371878914;0.7299197845011614;0.7316255795066418;0.7336142554656353;0.7359844267085576;0.7388101001763554;0.7421079336689168;0.7458114906095774;0.7497751510857354;0.7538115026320641;0.7577407088510143;0.7614246942143315;0.7647741439588409;0.7677353789344034;0.7702726440853551;0.7723566112402522;0.7739606539361729;0.7750614748833123;0.7756405982703737;0.7756848997725382;0.7751858598149598;0.7741381340023997;0.7725383824598449;0.7703852552741483;0.7676811609457477;0.7644360637048371;0.7606731124235656;0.7564354106016252;0.7517927236155384;0.7468464829765057;0.7417312576473057;0.7366111087048338;0.7316700369302176;0.7270970134732337;0.7230675763371661;0.7197252126269423;0.717166189644254;0.7154308017801735;0.7145023339645943;0.7143131403271631;0.7147559436423995;0.7156981140422836;0.7169969741990191;0.7185145852812803;0.7201307335603979;0.7217530223289597;0.7233232428701036;0.7248196395771218;0.7262552794903122;0.7276734032672426;0.7291412193598655;0.7307437387339427;0.732578149038488;0.7347460939702898;0.7373375419077652;0.7404020617920616;0.7439165486659248;0.7477721364238972;0.7517961847033067;0.7557993219663868;0.7596199865729443;0.7631452042583373;0.7663057654433825;0.7690589161908912;0.7713730135600397;0.7732201768841807;0.7745752478588845;0.7754171911353608;0.7757302265549526;0.7755036885417244;0.7747308306506159;0.7734074034295295;0.7715309629520377;0.7691016914812121;0.7661251760624951;0.7626171760663378;0.7586099412967273;0.0017157285748186201;0.001753294737584529;0.0018025909683264028;0.0018620672149426733;0.0019294531365087505;0.00200160035975788;0.0020745302525155;0.002143799724625673;0.002205214828902771;0.002255756510097357;0.0022944165501800813;0.0023226123350803484;0.002344024757210865;0.0023639834368807764;0.0023887121433827474;0.0024247391514921187;0.002478630923571721;0.002557049629065198;0.002667040050627561;0.0028164129319310817;0.0030140588806911316;0.0032699384436513153;0.003594293346992713;0.00399529269812591;0.004474019988115638;0.0050160503553130925;0.005581148614653379;0.0060975641337257065;0.006471489513200638;0.006616700308310569;0.006491876632457861;0.006120557063174153;0.005579347906512829;0.004964151837140862;0.0043568729975380464;0.003808630459499187;0.0033407630804905258;0.0029548560245260835;0.0026428730666738214;0.002393720285748534;0.0021965100281549385;0.0020418273395195977;0.0019220186794096641;0.001831077722509732;0.0017644021145529596;0.001718535302686541;0.001690931767714128;0.0016797505510440882;0.0016836676962346641;0.001701692379896508;0.0017329700791807283;0.0017765592972433296;0.0018311790617836416;0.0018949469055032334;0.001965163311367591;0.002038241066994146;0.0021099009140264353;0.0021757164242510816;0.002231962575929878;0.002276540908922239;0.0023096398120934602;0.0023338629899813295;0.0023538094927889864;0.00237534581359752;0.002404903112483469;0.0024490403427501516;0.0025143474545003706;0.0026076326526842295;0.0027362756172836867;0.0029086003805497227;0.0031340684575020135;0.003422954426819691;0.0037848968185486857;0.004225357557547487;0.004738918607438384;0.005299472448387243;0.005851044611816518;0.006308362939408931;0.006576697892892982;0.00658810949691118;0.006333143474399527;0.00586520043410679;0.005275254895690774;0.004655547241348129;0.0040734404615394015;0.0035642210462140094;0.0031379373215025103;0.0027902968988033697;0.0025111497956767743;0.0022892516325867442;0.0021143720962970565;0.001977975145414737;0.0018732571939468047;0.0017949467399107602;0.001739045512420524;0.0017025799419496598;0.0016833811025603776;0.001679889358665079;0.0016909707340800899;0.0017157285748186201;0.09397488447002238;0.09294350233954203;0.09242767214669526;0.09226474987428544;0.0922948943780776;0.09237912800009392;0.09241769799590888;0.09236663836125623;0.09225020489261337;0.0921668633470446;0.09228680495142502;0.09283963543580905;0.09409201646336218;0.09631662243728567;0.09975562930557962;0.10458368421505763;0.11087636210242745;0.1185899522999616;0.12755676490561837;0.1374972296776571;0.14804661379745923;0.15879120071710168;0.16930710384905948;0.17919492167746887;0.18810502462728246;0.19575098038627833;0.2019121831861094;0.20643077131104087;0.20921040742087077;0.2102213931124222;0.2095072995241379;0.20718182061921603;0.20341030436785296;0.1983830211660976;0.19229309602460143;0.1853270081697772;0.17766633270849547;0.16949389827616396;0.16099826632087788;0.15237409427674245;0.14381862273311846;0.13552545375658415;0.1276768588564627;0.12043567751968355;0.1139376259913117;0.10828459834848463;0.10353936604167144;0.09972200939754751;0.09680844341744821;0.09473148152375285;0.09338493372411699;0.09263117268953634;0.0923123588257847;0.09226508234527629;0.09233761235680994;0.09240834800936577;0.09240356193306469;0.09231219505253738;0.09219534746534527;0.09218825154768212;0.09249298402715474;0.09336106929156347;0.09506649504139128;0.09787141594367367;0.10198867532643016;0.10754674392994158;0.11456317943504984;0.12293180840966472;0.13242648411775612;0.14272097557045502;0.1534212029979927;0.1641036257677472;0.17435275866230263;0.18379164611859392;0.1921013256063663;0.19902847098604803;0.20438429619260876;0.20804147288661612;0.20993601327135156;0.21007437269706322;0.20853655480314262;0.20546519881359268;0.2010414514309163;0.19545905803739003;0.18890817811044303;0.181572167090331;0.1736324601444341;0.16527443399437006;0.1566899179791382;0.1480754997404228;0.13962749768421978;0.1315348578506067;0.12397113904808087;0.11708652966826376;0.11100059294792396;0.10579622369287386;0.10151517232519221;0.09815547354018017;0.09567118059113801;0.09397488447002238;0.6564929119576765;0.6569771984543861;0.6573992438126004;0.6577522124777508;0.6580334465743082;0.6582442447278256;0.6583893435621216;0.6584761706083301;0.6585139514830981;0.6585127539951263;0.6584825417882681;0.6584322966590496;0.6583692577945519;0.6582983216112516;0.6582216473529131;0.6581385156687676;0.658045480880344;0.6579368345067975;0.6578053567530853;0.657643282777244;0.6574433674422321;0.6571999113837141;0.6569096194733283;0.6565721941442267;0.6561906044055554;0.6557710004244426;0.6553222619665467;0.6548552014353298;0.6543815252650327;0.6539127859070039;0.6534596395349207;0.6530316447048816;0.652637592491519;0.6522861016759917;0.6519861134028213;0.6517470173300308;0.6515783370112919;0.6514890646491798;0.6514868026996307;0.6515768660551147;0.6517614730303828;0.6520391296340947;0.6524042879297733;0.6528473295266752;0.6533548892991745;0.6539104975522209;0.654495487083893;0.6550900883471348;0.6556746213101204;0.6562306851557062;0.6567422457449199;0.657196526745638;0.65758462575868;0.6579018031446535;0.6581474268487189;0.6583245954473987;0.6584394955149852;0.6585005710226367;0.6585175891181227;0.6585006807635275;0.6584594221236101;0.6584020097671605;0.6583345747561582;0.6582606795062034;0.658181044062933;0.6580935474333988;0.6579935354788581;0.6578744344051934;0.6577286218466372;0.6575484588774604;0.6573273527293528;0.6570607135956967;0.6567466902595607;0.6563866064984528;0.6559850554025807;0.6555496311130166;0.6550902982806446;0.6546184537069678;0.6541458461717657;0.6536836421664078;0.6532419373307834;0.6528298401925198;0.6524559793153438;0.6521290917503251;0.6518583553100527;0.6516532912180288;0.6515232564404237;0.6514766613845802;0.6515200741092853;0.6516573524551049;0.6518889200019873;0.6522112789661673;0.6526168268932637;0.6530940107373423;0.6536278146889203;0.6542005431503997;0.6547928325478103;0.6553848068823068;0.6559572810911697;0.6564929119576765;1.230046989275877e-8;7.0044846757291684e-9;3.181481556504105e-9;8.484321782912747e-10;1.271044933740979e-16;6.166449810663705e-10;2.672593236601191e-9;6.141704818254628e-9;1.099985168255263e-8;1.722335990187488e-8;2.4783914415934236e-8;3.364086081501603e-8;4.3732170277102996e-8;5.4965625021197086e-8;6.721192580639785e-8;8.030115918313742e-8;9.402335436745129e-8;1.0813299740318106e-7;1.2235672280527667e-7;1.36403169308172e-7;1.499741405287159e-7;1.6277659422086811e-7;1.7453542318244935e-7;1.8500730423574346e-7;1.9399561273661697e-7;2.0136431686986732e-7;2.0704351662736972e-7;2.1101381673903808e-7;2.1326389958471621e-7;2.1374481118774013e-7;2.1236639592985613e-7;2.0905072618033167e-7;2.0380114447654876e-7;1.9673487427740084e-7;1.8806388577923539e-7;1.7804610106162517e-7;1.66940867536085e-7;1.5498710676173077e-7;1.4240029723929774e-7;1.2937760691612178e-7;1.161050249089544e-7;1.0276408671027233e-7;8.953693489500392e-8;7.660885115319599e-8;6.416785026925583e-8;5.2401485646604854e-8;4.1491476240754276e-8;3.160702961467962e-8;2.289784356145208e-8;1.5487812358484152e-8;9.470478477278335e-9;4.907189974197606e-9;1.8286138395764636e-9;2.396265465531003e-10;1.2673601822931836e-10;1.4663783967856762e-9;4.232059508768795e-9;8.398594790231542e-9;1.3942516259569785e-8;2.0838655212920827e-8;2.9053605932734252e-8;3.853718199709649e-8;4.9213281072411324e-8;6.097182335051415e-8;7.366339524367975e-8;8.709772521129282e-8;1.0104628483635255e-7;1.1524851416789413e-7;1.2942071999364378e-7;1.4326667070074247e-7;1.564892028471796e-7;1.6880258539036846e-7;1.7994579399749922e-7;1.8969696068192078e-7;1.9788828791886202e-7;2.0441711776971178e-7;2.0924254726469913e-7;2.123557133388651e-7;2.1373057115107436e-7;2.132940615646283e-7;2.109530609446522e-7;2.0666302051178204e-7;2.0048355407950813e-7;1.9258431131073186e-7;1.8320679171202237e-7;1.7261390560916726e-7;1.6105607760522195e-7;1.4876016268388336e-7;1.3593163523165994e-7;1.227611719357304e-7;1.0943177426606048e-7;9.612479077886039e-8;8.302379773303548e-8;7.031567816408048e-8;5.818877002978417e-8;4.682848491933461e-8;3.641116446513559e-8;2.709711651264937e-8;1.902383894263735e-8;1.230046989275877e-8
